PERIOD,AUDITTYPE,STORECODE,DLRCODE,ITEMCODE,CATEGORY,MANUFACTURE,BRAND,ITEMDESC,MRP,PACKSIZE,PACKTYPE,COMMENTS,IMAGE
202307,1,40144479,21401010004,1688642172309,40,DIALOG,DIALOG,DIALOG PREPAID\1NO\INTERNET DATA CARD\RS 195,0,1NO,NO,,1688642172309-dialog-dialog#3.png
202307,2,40437364,12103020007,1688615355241,2,"CARGILLS AGRIFOODS LTD ","KIST ","KIST/ 200/ ML /   PET / FUNFRUIT LITE GREEN  APPLE NECTAR ",140,200ML,PET,,1688615355241-cargills agrifoods ltd -kist #3.png
202307,1,39607577,12103010017,1688625932780,30,UNILEVER SRI LANKA LTD,PEARS BABY,PEARS BABY/100/ML/PLBOT/HAPPY HERO BABY COLOGNE + SAVE 60,440,100 ML,"PLBOT ",,1688625932780-unilever sri lanka ltd-pears baby#3.png
202307,1,39607577,12103010017,1688625601731,30,UNILEVER SRI LANKA LTD,PEARS BABY,PEARS BABY/100/ML/PLBOT/FLOWER FAIRY BABY COLOGNE  +SAVE 60,440,100 ML,"PLBOT ",,1688625601731-unilever sri lanka ltd-pears baby#3.png
202307,1,39607577,12103010017,1688625809180,30,UNILEVER SRI LANKA LTD,PEARS BABY,PEARS BABY/100/ML/PLBOT/GALAXY STAR BABY COLOGNE +SAVE 60,440,100 ML,"PLBOT ",,1688625809180-unilever sri lanka ltd-pears baby#3.png
202307,1,55310620,14367010002,1688621236201,39,PENTIUM 2000 STATIONERIES (PVT) LTD,PENFIX,PENFIX/50/ML/CLEAR GLUE/PENTIUM 2000 STATIONERY PVT,95,50ML,PBT,,1688621236201-pentium 2000 stationeries -pvt- ltd-penfix#3.png
202307,1,55310620,14367010002,1688621092997,39,PENTIUM 2000 STATIONERIES (PVT) LTD,PENFIX,PENFIX/50/GM/PBT/BINDER GLUE/PENTIUM2000 STATIONERY PVT,115,"50GM ",PBT,,1688621092997-pentium 2000 stationeries -pvt- ltd-penfix#3.png
202307,2,134029091,14403020003,1688628366014,5,NATURA WATER SYSTEMS (PVT) LTD,"NATURA ",NATURA/1000/ML/PBT/WATER/NATURA WATER SYSTEM PVT LTD,130,1000ML,PBT,,1688628366014-natura water systems -pvt- ltd-natura #3.png
202307,1,63783559,10168010001,1688618670000,6,CEYLON BISCUITS LIMITED,MUNCHEE MILK SHORTIES,MUNCHEE MILK SHORTIES BISCUITS 50G,50,50G,"PACKAT ",,1688618670000-ceylon biscuits limited-munchee milk shorties#3.png
202307,1,44567721,11105010027,1688617991210,28,LANKA COMMODITY TRADING PVT LTD,RISI,RISI/50/G/PLPCH/CHILLI POWDER,105,50G,"PLPCH ",,1688617991210-lanka commodity trading pvt ltd-risi#3.png
202307,2,116420570,62301020021,1688617220571,2,TOP BEVERAGES PVT LTD,XOY BEV,XOY BEV /330ML/PLOBT/GINGER,120,330ML,PLOT,,1688617220571-top beverages pvt ltd-xoy bev#3.png
202306,5,11548,73050007,1687762544989,38,"CAUSEWAY PAINT LANKA PVT  LTD ",CAUSEWAY,"CAUSEWAY \2L\ECON THINNER ",4940,2L,"PLCAN ",,1687762544989-causeway paint lanka pvt  ltd -causeway#3.png
202306,5,11548,73050007,1687762785059,38,"CAUSEWAY PAINT LANKA PVT  LTD ",CAUSEWAY,"CAUSEWAY \4L\ECON THINNER ",9450,4L,"PLCAN ",,1687762785059-causeway paint lanka pvt  ltd -causeway#3.png
202306,1,44460601,11105010004,1686552045610,19,4EVER SKIN NATURALS PVT  LTD,4 EVER,"4 EVER /LUNUVILA/ANTI ACNC TREATMENT/25ML /CD BOX ",400,25ML,CDBOX,,1686552045610-4ever skin naturals pvt  ltd-4 ever#3.png
202306,1,44460601,11105010004,1686569889303,34,ST ASSEY FOODS PVT LTD,"BAGRRY'S ",BAGRRY'S /WHITE OATS/200GM/PLPCH,490,200GM,PLPCH,,1686569889303-st assey foods pvt ltd-bagrry-s #3.png
202306,1,39126946,11107010004,1687221811305,15,HEMAS MARKETING,DIVA FRESH,DIVA\45G \PURPLE LOTUS LAVENDER AND LIME\FRESH 3IN ONE,25,45G,"POLY PACK ",,1686569889303-st assey foods pvt ltd-bagrry-s #3.png
202306,1,39126946,11107010004,1687280591904,15,HEMAS MARKETING,DIVA FRESH,"DIVA FRESH\45G\JASMINE & LIME ",25,45G,"POLY PACK ",,1686569889303-st assey foods pvt ltd-bagrry-s #3.png
202306,1,125882396,61402010009,1688021971695,16,GOOD LIGHT INDUSTRIES,DAYANA,DAYANA/LAUNDRY/SOAP/115 GM/PLPCH,120,115 GM,PLPCH,,1688021971695-good light industries-dayana#3.png
202306,1,792829,19443010001,1688016972406,16,"UDAKANDA INDUSTRIES ",FRESHLIGHT," FRESHLIGHT/110G/EWEPK/ROSE LAUNDRY SOAP",100,110G,EWEPK,,1688016972406-udakanda industries -freshlight#3.png
202306,5,11613,64050010,1687936863340,38,NIPPON PAINT LANKA (PVT) LTD,NIPPON - EXTERIOR GLOSS,"NIPPON/1/L/PLCAN /WATER BASED EXTERIOR TOP COAT W.LACQUER PREMIUM 60 GLOSS ",7650,1L,"PLCAN ",,1687936863340-nippon paint lanka -pvt- ltd-nippon - exterior gloss#3.png
202306,5,11613,64050010,1687936957600,38,NIPPON PAINT LANKA (PVT) LTD,NIPPON - EXTERIOR GLOSS,"NIPPON/500/ML/PLCAN /WATER BASED EXTERIOR TOP COAT W.LACQUER PREMIUM 60 GLOSS ",4010,500ML,"PLCAN ",,1687936957600-nippon paint lanka -pvt- ltd-nippon - exterior gloss#3.png
202306,5,11613,64050010,1687935946356,37,NIPPON PAINT LANKA (PVT) LTD,NIPPON PAINT AQUA PROOF,"NIPPON /1/L/PLCAN/AQUA PROOF 7 IN 1 BRILLIANT WHITE PREMIUM WATERPROOFING PAINT ",3600,1L,"PLCAN ",,1687935946356-nippon paint lanka -pvt- ltd-nippon paint aqua proof#3.png
202306,1,134752100,14572010001,1688021137433,12,GEORGE STEUARTS TEA,KAHATA RAHATA,KAHATA RAHATA/200/GM/PLPCH/TEA,300,"200GM ","PLPCH ",,1688021137433-george steuarts tea-kahata rahata#3.png
202306,1,134752100,14572010001,1686294466745,26,UNILEVER SRI LANKA LTD,SUNSILK,"SUNSILK/80/ML/PBT/STUNNING BLACK SHINE SHAMPOO WITH AMLA OIL, PEARL PROTEIN & VIT.E ACTIV-MIX/SAVE RS. 50/=",335,"80ML ",PBT,,1688021137433-george steuarts tea-kahata rahata#3.png
202306,1,134752100,14572010001,1686981673929,15,"UNILEVER LIPTON CEYLON LIMITED ",SUNLIGHT DETERGENT,SUNLIGHT/1100/GM/PLPCH/2 IN 1 CLEAN & SAKURA FRESH DOUBLE PERFUME LOCK/FREE/100GM/AWURUDU WASI,480,"1100GM ","PLPCH ",,1688021137433-george steuarts tea-kahata rahata#3.png
202306,1,134752100,14572010001,1686807980070,26,UNILEVER SRI LANKA LTD,SUNSILK,"SUNSILK/40/ML/PBT/STUNNING BLACK SHINE SHAMPOO WITH AMLA OIL, PEARL PROTEIN & VITAMIN E",145,"40ML ",PBT,,1688021137433-george steuarts tea-kahata rahata#3.png
202306,1,134752100,14572010001,1688020907741,28,VOLGA FOOD PRODUCTS,VOLGA,"VOLGA/1000/GM/PLPCH/CHILLI POWDER ",1900,"1000GM ","PLPCH ",,1688020907741-volga food products-volga#3.png
202306,1,134752100,14572010001,1687156940275,13,GODAKANDA HERBALS (PVT) LTD - (VENDOL LANKA),VENDOL ROYAL BABY,VENDOL ROYAL BABY/90/GM/CDB/SILKY & SOFT MOISTURIZING SOAP/SAVE RS.70/=,120,"90GM ",CDB,,1688020907741-volga food products-volga#3.png
202306,5,12504,54050006,1688015722978,38,JAT HOLDINGS,SAYERLACK,SAYERLACK\1\L\PLTUB\WATERBASE SEALER CLEAR FOR INTERIORS 40% GLOSS,5110,1L,PITUB,,1688015722978-jat holdings-sayerlack#3.png
202306,5,12504,54050006,1688016104186,38,JAT HOLDINGS,SAYERLACK,SAYERLAC\500\\ML\PBT\ WATERBASE SELF SEALER CLEAR FOR INTERIOR 40% GLOSS,2653,500ML,PBT,,1688016104186-jat holdings-sayerlack#3.png
202306,1,63350767,18812010001,1686296347409,6,CEYLON BISCUITS LIMITED,MUNCHEE MILK CREAM,"MUNCHEE/220G/POLYPK/1NO/MILK CREAM BISCUITS ",220,220G,"POLYPK ",Sales Deviation is OK,1688016104186-jat holdings-sayerlack#3.png
202306,1,109899578,11131010004,1687508680302,33,HARUMI HOLDINGS (PVT) LTD,EVON,EVON/PROFESSIONAL HAIR COLOUR WITH UNIQUE KERATIN COMPLEX /60/ML/CD BOX/LIGHT RED BROWN 5.6,1250,60ML,"CD BOX ",,1687508680302-harumi holdings -pvt- ltd-evon#3.png
202306,1,109899578,11131010004,1686113848867,19,BILESMA NATURAL PVT LTD,BILESMA NATURAL,BILESMA NATURAL /50/ML/CD BOX /EVE CARE NIGHT CREAM,1800,50ML,"CD BOX ",,1687508680302-harumi holdings -pvt- ltd-evon#3.png
202306,1,109899578,11131010004,1687482271580,26,UNILEVER SRI LANKA LTD,SUNSILK,"SUNSILK /1/L/PLBOT /NOURISHING SOFT & SMOOTH CONDITIONER SALON PACK ",2210,1L,"PLBOT ",,1687482271580-unilever sri lanka ltd-sunsilk#3.png
202306,1,109899578,11131010004,1687508783420,33,HARUMI HOLDINGS (PVT) LTD,EVON,EVON/PROFESSIONAL HAIR COLOUR WITH UNIQUE KERATIN COMPLEX /60/ML/CD BOX/DARK MAHOGANY BLOND 6.5,1250,60ML,"CD BOX ",,1687508783420-harumi holdings -pvt- ltd-evon#3.png
202306,1,109899578,11131010004,1687509913077,33,HARUMI HOLDINGS (PVT) LTD,"DREAMRON ",DREAMRON/PROFESSIONAL ULTIMATE FASHION PERMANENT HAIR COLOUR CREAM /60/ML/VERY LIGHT GOLD REDDISH BLOND 9.36,1495,60ML,"CD BOX ",,1687509913077-harumi holdings -pvt- ltd-dreamron #3.png
202306,1,109899578,11131010004,1687510263670,33,HARUMI HOLDINGS (PVT) LTD,DREAMRON,DREAMRON/PROFESSIONAL ULTIMATE FASHION PERMANENT HAIR COLOUR CREAM /60/ML/INTENSE COPPER LIGHT BROWN 5.44,950,60ML,"CD BOX ",,1687510263670-harumi holdings -pvt- ltd-dreamron#3.png
202306,1,109899578,11131010004,1687510485396,33,HARUMI HOLDINGS (PVT) LTD,DREAMRON,DREAMRON/PROFESSIONAL ULTIMATE FASHION PERMANENT HAIR COLOUR CREAM /60/ML/REDDISH BLACK 1.6,1495,60ML,"CD BOX ",,1687510485396-harumi holdings -pvt- ltd-dreamron#3.png
202306,1,109899578,11131010004,1687511078911,33,HARUMI HOLDINGS (PVT) LTD,DREAMRON,DREAMRON /PROFESSIONAL XTRA LIFT COLOUR CREAM /50/ML/CD BOX /VIOLET  X'LIFT 22,785,60ML,"CD BOX ",,1687511078911-harumi holdings -pvt- ltd-dreamron#3.png
202306,1,109899578,11131010004,1687507897989,33,HARUMI HOLDINGS (PVT) LTD,EVON,EVON/PROFESSIONAL HAIR COLOUR WITH UNIQUE KERATIN COMPLEX /60/ML/BLUE 0.11,1250,60ML,"CD BOX ",,1687507897989-harumi holdings -pvt- ltd-evon#3.png
202306,1,109899578,11131010004,1687510677957,33,HARUMI HOLDINGS (PVT) LTD,DREAMRON,DREAMRON /PROFESSIONAL XTRA LIFT COLOUR CREAM /50/ML/CD BOX /MAHOGANY X'LIFT 55,785,60ML,"CD BOX ",,1687510677957-harumi holdings -pvt- ltd-dreamron#3.png
202306,1,109899578,11131010004,1687494482811,26,UNILEVER SRI LANKA LTD,SUNSILK,"SUNSILK /1/L/PLBOT /NOURISHING SOFT & SMOOTH SHAMPOO SALON PACK ",2210,1L,"PLBOT ",,1687494482811-unilever sri lanka ltd-sunsilk#3.png
202306,1,109899578,11131010004,1687508094305,33,HARUMI HOLDINGS (PVT) LTD,EVON,"EVON/PROFESSIONAL HAIR COLOUR WITH UNIQUE KERATIN COMPLEX /60/ML/VERY LIGHT REDDISH BLOND ",1250,60ML,"CD BOX ",,1687508094305-harumi holdings -pvt- ltd-evon#3.png
202306,1,109899578,11131010004,1687508573782,33,HARUMI HOLDINGS (PVT) LTD,EVON,EVON/PROFESSIONAL HAIR COLOUR WITH UNIQUE KERATIN COMPLEX /60/ML/CD BOX/LIGHT MAHOGANY GOLDEN BLOND 8.53,1250,60ML,"CD BOX ",,1687508573782-harumi holdings -pvt- ltd-evon#3.png
202306,1,109899578,11131010004,1687510810832,33,HARUMI HOLDINGS (PVT) LTD,DREAMRON,DREAMRON /PROFESSIONAL XTRA LIFT COLOUR CREAM /50/ML/CD BOX /AUBURN X'LIFT 44,785,60ML,"CD BOX ",,1687510810832-harumi holdings -pvt- ltd-dreamron#3.png
202306,1,109899578,11131010004,1687510396202,33,HARUMI HOLDINGS (PVT) LTD,DREAMRON,DREAMRON/PROFESSIONAL ULTIMATE FASHION PERMANENT HAIR COLOUR CREAM /60/ML/DARK MAHOGANY GOLDEN BLOND 6.53,1495,60ML,"CD BOX ",,1687510396202-harumi holdings -pvt- ltd-dreamron#3.png
202306,1,109899578,11131010004,1687508345742,33,HARUMI HOLDINGS (PVT) LTD,EVON,EVON/PROFESSIONAL HAIR COLOUR WITH KERATIN COMPLEX/60/ML/LIGHT GOLD REDDISH BLOND 8.36,1250,60ML,"CD BOX ",,1687508345742-harumi holdings -pvt- ltd-evon#3.png
202306,1,61155853,10227010002,1687934909611,8,CEYLON CHOCOLATES,KSSUPER,"KSSUPER/23/GM/PLPCH/FRUITICHOC MILK CHOCO WITH STRAWBERRY FLAVOURED SOFT CENTRE AND RICE CRISPIES ",70,23GM,"PLPCH ",,1687934909611-ceylon chocolates-kssuper#3.png
202306,1,61155853,10227010002,1687940335264,16,UNILEVER SRI LANKA LTD,SUNLIGHT,SUNLIGHT/160/GM/EWRPK/WITH REAL LEMON POWDER+SUNLIGHT/65/GM/EWRPK WITH REAL LEMON POWDER BUDGET KATE,210,"160GM ","EWRPK ",,1687940335264-unilever sri lanka ltd-sunlight#3.png
202306,1,61155853,10227010002,1687943883893,9,LANKA MILK FOODS,LAKSPRAY,"LAKSPRAY/200/GM/PLPCH/FULL CREAM MILK POWDER ",550,"200GM ","PLPCH ",,1687943883893-lanka milk foods-lakspray#3.png
202306,1,59506511,13668010001,1688015408163,21,RECKITT BENCKISER (LANKA) LTD,LYSOL,LYSOL/200ML/PBT/LAVENDER/SAVE RS.25,225,200ML,PBT,,1688015408163-reckitt benckiser -lanka- ltd-lysol#3.png
202306,1,59506511,13668010001,1688011598188,12,SUNSHINE COUNSUMER LANKA LTD,WATAWALA LANKA,WATAWALA/100GM/PLPCH/PURE CEYLON TEA/SAVE RS.30,280,100GM,"PLPCH ",,1688011598188-sunshine counsumer lanka ltd-watawala lanka#3.png
202306,1,59506511,13668010001,1688015254615,21,RECKITT BENCKISER (LANKA) LTD,LYSOL,LYSOL/200ML/PBT/CITRUS/SAVE RS.25,225,200M,PBT,,1688015254615-reckitt benckiser -lanka- ltd-lysol#3.png
202306,1,59506511,13668010001,1688015620030,21,RECKITT BENCKISER (LANKA) LTD,LYSOL,LYSOL/200ML/PBT/PINE/SAVE RS.25,225,200ML,PBT,,1688015620030-reckitt benckiser -lanka- ltd-lysol#3.png
202306,1,77358084,18830010001,1686119762431,15,UNILEVER SRI LANKA LTD,SUNLIGHT DETERGENT,SUNLIGHT 2IN1 /800G/1NO/POLYPAK/CLEAN& ROSE FRESH SMART SAVE PACK/SEVE RS.100/=,325,800G,"POLYPK ",Sales Deviation is OK,1688015620030-reckitt benckiser -lanka- ltd-lysol#3.png
202306,1,118013611,14014010001,1688017292054,15,UNILEVER SRI LANKA LTD,RIN,RIN/1KG/ PLPCH/ REFRESH ROSE & LEMON SAVE RS 51.00,399,1KG,"PLPCH ",,1688017292054-unilever sri lanka ltd-rin#3.png
202306,5,14356,797050001,1688007770548,36,LOTUS TOOL GROUP,LOTUS,"TOPPOWER/2""/NOS",250,"2""",NOS,,1688007770548-lotus tool group-lotus#3.png
202306,5,14356,797050001,1688007632786,36,LOTUS TOOL GROUP,LOTUS,"TOPPOWER/4""/NOS",580,"4""",NOS,,1688007632786-lotus tool group-lotus#3.png
202306,1,51740034,11714010001,1687766308627,9,PURE DALE CEYLON (PVT)LTD,PUREDALE,"PUREDALE/125/GM/PLPCH/FULL CREAM MILK POWDER ",340,"125GM ","PLPCH ",,1687766308627-pure dale ceylon -pvt-ltd-puredale#3.png
202306,1,51740034,11714010001,1687748301007,28,AMA FOODS INTERNATIONAL PVT LTD,AMA,AMA/100/GM/PLPCH/ROASTED CURRY POWDER,190,"100GM ","PLPCH ",,1687748301007-ama foods international pvt ltd-ama#3.png
202306,1,51740034,11714010001,1687748430827,28,AMA FOODS INTERNATIONAL PVT LTD,AMA,AMA/50/GM/PLPCH/ROASTED CURRY POWDER,98,"50GM ","PLPCH ",,1687748430827-ama foods international pvt ltd-ama#3.png
202306,1,51740034,11714010001,1687752642125,28,AMA FOODS INTERNATIONAL PVT LTD,AMA,AMA/250/GM/PLPCH/CRUSHED CHILLI,700,"250GM ",PLPCH,,1687752642125-ama foods international pvt ltd-ama#3.png
202306,1,51740034,11714010001,1687410316630,39,ATLAS AXILLIA CO. (PVT) LTD,ATLAS,ATLAS/12/COLOURS/COLOUR PENS,260,12 COLOURS,"PLPCH ",,1687752642125-ama foods international pvt ltd-ama#3.png
202306,1,51740034,11714010001,1687747632602,28,AMA FOODS INTERNATIONAL PVT LTD,AMA,"AMA/100/GM/PLPCH/CRUSHED CHILLI ",200,"100GM ","PLPCH ",,1687747632602-ama foods international pvt ltd-ama#3.png
202306,1,51740034,11714010001,1687747866415,28,AMA FOODS INTERNATIONAL PVT LTD,AMA,AMA/50/GM/PLPCH/CRUSHED CHILLI,100,"50GM ","PLPCH ",,1687747866415-ama foods international pvt ltd-ama#3.png
202306,1,51740034,11714010001,1687491603617,39,THE PEN FACTORY PVT LTD,MANGO,MANGO/12/COLOURING PEN/PLPCH/COLOURLINE,470,12 COLOURING PEN,"PLPCH ",,1687491603617-the pen factory pvt ltd-mango#3.png
202306,1,51740034,11714010001,1687495190084,39,ATLAS AXILLIA CO. (PVT) LTD,"ATLAS ",ATLAS/40/ML/PLBT/PEN GLU LIQUID GLUE,125,"40ML ",PLBT,,1687495190084-atlas axillia co- -pvt- ltd-atlas #3.png
202306,1,51740034,11714010001,1687748779306,28,AMA FOODS INTERNATIONAL PVT LTD,AMA,AMA/25/GM/PLPCH/MEAT CURRY POWDER,75,"25GM ","PLPCH ",Sales Deviation is OK,1687748779306-ama foods international pvt ltd-ama#3.png
202306,1,51740034,11714010001,1687411475648,39,DSL ENTERPRISES (PVT)LTD,SPEED,SPEED/60/ML/PLBT/CLEAR GLUE,110,"60ML ","PLBT ",Invoices not available,1687748779306-ama foods international pvt ltd-ama#3.png
202306,1,51740034,11714010001,1687748061374,28,AMA FOODS INTERNATIONAL PVT LTD,AMA,AMA/100/GM/PLPCH/PLAIN CURRY POWDER,140,"100GM ","PLPCH ",,1687748061374-ama foods international pvt ltd-ama#3.png
202306,1,51740034,11714010001,1687747959553,28,AMA FOODS INTERNATIONAL PVT LTD,AMA,AMA/50/GM/PLPCH/CHILLI POWDER,100,"50GM ","PLPCH ",Sales Deviation is OK,1687747959553-ama foods international pvt ltd-ama#3.png
202306,1,51740034,11714010001,1687500066283,21,"CHRIS INTERNATIONAL ",MAX,"MAX/750/ML /PLBT/PINE OIL DISINFECTANT ",480,"750ML ",PLBT,,1687500066283-chris international -max#3.png
202306,1,51740034,11714010001,1687764702119,9,PURE DALE CEYLON (PVT)LTD,PUREDALE,"PUREDALE/400/GM/CD BOX/PREMIUM NON FAT MILK POWDER ",1000,"400GM ",CD BOX,,1687764702119-pure dale ceylon -pvt-ltd-puredale#3.png
202306,1,51740034,11714010001,1687494391730,39,ATLAS AXILLIA CO. (PVT) LTD,"ATLAS ",ATLAS/12/COLOURS/COLOUR PENCILS,520,"24 COLOURS ",CD BOX,,1687494391730-atlas axillia co- -pvt- ltd-atlas #3.png
202306,1,51740034,11714010001,1687747741865,28,AMA FOODS INTERNATIONAL PVT LTD,AMA,AMA/100/GM/PLPCH/CHILLI POWDER,225,"100GM ","PLPCH ",,1687747741865-ama foods international pvt ltd-ama#3.png
202306,1,51740034,11714010001,1687232937766,39,ATLAS AXILLIA CO. (PVT) LTD,ATLAS,"ATLAS/20/ML/PLBT/LIQUID GLUE ",50,20ML,PLBT,,1687747741865-ama foods international pvt ltd-ama#3.png
202306,1,51740034,11714010001,1687748183627,28,AMA FOODS INTERNATIONAL PVT LTD,AMA,AMA/50/GM/PLPCH/PLAIN CURRY POWDER,75,"50GM ","PLPCH ",Sales Deviation is OK,1687748183627-ama foods international pvt ltd-ama#3.png
202306,1,51740034,11714010001,1687752359533,28,AMA FOODS INTERNATIONAL PVT LTD,AMA,"AMA/25/GM/PLPCH/CHILLI POWDER ",75,"25GM ",PLPCH,Invoices not available,1687752359533-ama foods international pvt ltd-ama#3.png
202306,1,51740034,11714010001,1687748680040,28,AMA FOODS INTERNATIONAL PVT LTD,AMA,AMA/50/GM/PLPCH/MEAT CURRY POWDER,140,"50GM ","PLPCH ",,1687748680040-ama foods international pvt ltd-ama#3.png
202306,1,51740034,11714010001,1687492678009,39,ATLAS AXILLIA CO. (PVT) LTD,"ATLAS ",ATLAS/50/ML/PLBT/LIQUID GLU NEW EASY USE NOZZLE,90,50ML,PLBT,,1687492678009-atlas axillia co- -pvt- ltd-atlas #3.png
202306,1,51740034,11714010001,1687748552630,28,AMA FOODS INTERNATIONAL PVT LTD,AMA,AMA/100/GM/PLPCH/JAFFNA CURRY POWDER,230,"100GM ","PLPCH ",,1687748552630-ama foods international pvt ltd-ama#3.png
202306,1,51740034,11714010001,1687409823257,39,ATLAS AXILLIA CO. (PVT) LTD,ATLAS,ATLAS/6/COLOURS/CD BOX/COLOUR PENCIL,270,6 COLOURS,CD BOX,,1687748552630-ama foods international pvt ltd-ama#3.png
202306,5,11204,123050004,1688017889321,37,LANKEM CEYLON PLC,ROBBIALAC,"ROBBIALAC/1/L/CAN/WALL MASTER INTERIOR EMULSION BRILLIANT WHITE ",2150,1 L,CAN,,1688017889321-lankem ceylon plc-robbialac#3.png
202306,5,11204,123050004,1688020055229,37,LANKEM CEYLON PLC,ROBBIALAC,"ROBBIALAC/4/L/BUCKET/WALL MASTER INTERIOR EMULSION BRILLIANT WHITE ",7990,4 L,"BUCKET ",,1688020055229-lankem ceylon plc-robbialac#3.png
202306,1,8153403,13732010003,1687944998110,10,"RAJARATA FOOD PRODUCTS ",RAJARATA,RAJARATA/40/GM/PLPCH/SOYA PANCHA,70,"40GM ","PLPCH ",Sales Deviation is OK,1687944998110-rajarata food products -rajarata#3.png
202306,1,92007535,12528010001,1688019418683,12,UNILEVER LIPTON CEYLON LTD,"LAOGEE ",LAOGEE BROOKE BOND/100G/POUCH /FREE VIVA 28G SHASHE,310,100G,"POUCH ",,1688019418683-unilever lipton ceylon ltd-laogee #3.png
202306,1,92007535,12528010001,1688020448233,12,GAJAMUTHU FOOD FRODUT,"GAJAMUTHU ","GAJAMUTHU/TEA/POUCH PACK ",480,250G,"POUCH PACK ",,1688020448233-gajamuthu food frodut-gajamuthu #3.png
202306,1,8152168,13613010001,1687494694375,14,UNILEVER SRI LANKA LTD,"SIGNAL ",SIGNAL /DEEP CLEAN /1NO/SAVE RS 15/=,135,1NO,CD BOX,Sales Deviation is OK,1688020448233-gajamuthu food frodut-gajamuthu #3.png
202306,1,87691103,13772010001,1688014215817,15,UNILEVER SRI LANKA LTD,RIN,RIN/1000/GM/PLPCH/ANTI-GERM KOHOMBA DETERGENT POWDER SAVE RS.51/-,399,"1000GM ","PLPCH ",,1688014215817-unilever sri lanka ltd-rin#3.png
202306,4,44962687,11105040035,1687944081114,3,PUSSALLA MEAT PRODCUTS,PUSSALLA,PUSSALLA DAIYA BITE 200G PLPCH,550,200 GM,PLPCH,Sales Deviation is OK,1687944081114-pussalla meat prodcuts-pussalla#3.png
202306,1,113829053,31401010002,1687851788959,12,UNILEVER LIPTON CEYLON LTD,RASA KAHATA,"RASA KAHATA/50G/PLPCH/TEA SAVE RS 20.00 ",100,"50G ","PLPCH ",,1687944081114-pussalla meat prodcuts-pussalla#3.png
202306,1,113829053,31401010002,1686896472645,15,HEMAS MARKETING,DIVA FRESH,"DIVA FRESH/1KG/PLPCH/ROSE & LIME DETERGENT POWDER 3IN1 SAVE RS 20.00 ",0,1KG,"PLPCH ",,1687944081114-pussalla meat prodcuts-pussalla#3.png
202306,1,113829053,31401010002,1686896684862,15,HEMAS MARKETING,DIVA FRESH,"DIVA FRESH/1KG/PLPCH/SEPALIKA & LIME DETERGENT POWDER 3IN1 SAVE RS 20.00 ",460,1KG,"PLPCH ",,1687944081114-pussalla meat prodcuts-pussalla#3.png
202306,1,113829053,31401010002,1686895892193,15,HEMAS MARKETING,DIVA FRESH,"DIVA FRESH/1KG /PLPCH/JASMINE & LIME DETERGENT POWDER 3IN1 SAVE RS 20.00 ",0,1KG,"PLPCH ",,1687944081114-pussalla meat prodcuts-pussalla#3.png
202306,1,113829053,31401010002,1686895601458,15,HEMAS MARKETING,DIVA FRESH,"DIVA FRESH/1KG/PLPCH/ARALIYA & LIME 3 IN 1 DETERGENT POWDER SAVE RS 20.00 ",0,1KG,"PLPCH ",,1687944081114-pussalla meat prodcuts-pussalla#3.png
202306,1,136922130,19252010001,1687414925163,15,HEMAS MARKETING,DIVA,DIVA FRESH/1000/G/PLPCH /3 IN 1 ROSE & LIME DETERGENT POWDER 20 SAVE/HEMAS MARKETING,460,1000G,"PLPCH ",,1687944081114-pussalla meat prodcuts-pussalla#3.png
202306,1,136922130,19252010001,1686975169254,27,UNILEVER SRI LANKA LTD,SIGNAL STRONG TEETH,SIGNAL/160/G/CDBOX/STRONG TEETH CAVITY PROTECTION & STRONGER ENAMEL/UNILEVER SRI LANKA LTD,310,160G,CDBOX,,1687944081114-pussalla meat prodcuts-pussalla#3.png
202306,1,136922130,19252010001,1686980711802,15,UNILEVER SRI LANKA LTD,RIN,RIN/1000/G/PLPCH /REFRESH SCENT OF ROSE & LEMON  51/-SAVE/UNILEVER SRI LANKA LTD,399,1000G,"PLPCH ",,1687944081114-pussalla meat prodcuts-pussalla#3.png
202306,1,110989388,19774010001,1687332128610,26,UNILEVER SRI LANKA LTD,SUNSILK,SUNSILK / 80ML/STUNNING BLACK SHINE SIMPSON & ACTIVE MIX/+SAVE 50,335,80 ML,PLOBT,,1687944081114-pussalla meat prodcuts-pussalla#3.png
202306,1,110989388,19774010001,1687930013466,9,PURE DALE CEYLON (PVT)LTD,PUREDALE,"PURE DALE /400G/CD BOX/FULL CREAM MILK POWDER ",1080,400G,CD BOX,,1687930013466-pure dale ceylon -pvt-ltd-puredale#3.png
202306,1,110989388,19774010001,1687929639744,13,NATURE'S BEAUTY CREATIONS LTD,PANDA BABY,PANDA BABY /75G×5/BOX/RATHMAL BABY SOAP +SAVE 45/FREE PANDA BABY /SUMUDU /75G,680,75G×5,BOX,,1687929639744-nature-s beauty creations ltd-panda baby#3.png
202306,1,110989388,19774010001,1687925710049,9,PURE DALE CEYLON (PVT)LTD,PUREDALE,PURE DALE /125G/PLPCH/FULL CREAM MILK POWDER,350,125G,PLPCH,,1687925710049-pure dale ceylon -pvt-ltd-puredale#3.png
202306,1,110989388,19774010001,1687171118464,23,UNILEVER LIPTON CEYLON LTD,VIVA GOODNESS,VIVA /250G/PLPCH/GOODNESS OF MALT & MILK/+FREE BROOK BOND /LAOJEE /50 G/SAVE 50,530,250 G,CD BOX,,1687925710049-pure dale ceylon -pvt-ltd-puredale#3.png
