t_DATE,t_PERIOD,t_STORECODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp
2022-03-07,202203,124866555,1646544414946,99763279,122,PATANJALI AYURVED PVT LTD-NEPAL,PATANJALI ,PATANJALI/ANTI-BACTERIAL NEEM FRESH ROSE/2000GM/PPH,190,PPH,2000GM,,1646544414946-patanjali ayurved pvt ltd-nepal-patanjali .png,RECODING,5,3,99764046,14.972841262817383,122,PATANJALI AYURVED PVT LTD-NEPAL,PATANJALI,PATANJALI,PATANJALI-ANTI BACTERIAL NEEM FRESH ROSE PPH 750GM+20% EXTRA,PLPCH,750.000 GM,,,900.0,GM,100.0
2022-03-07,202203,124866555,1646545444780,99763286,123,UNIQUE SOAP & CHEMICALS-NEPAL ,UNIQUE FRESH ,UNIQUE FRESH/DISWASH BAR/100GM/PPH,10,PPH,100GM ,,1646545444780-unique soap - chemicals-nepal -unique fresh .png,RECODING,5,1,99763286,45.414520263671875,123,UNIQUE SOAP & CHEMICAL IND.-NEPAL,UNIQUE,UNIQUE FRESH,UNIQUE FRESH-DISHWASH BAR PPH 100 GM,PLPCH,100.000 GM,,,100.0,GM,10.0
2022-03-07,202203,124866555,1646545444780,99763286,123,UNIQUE SOAP & CHEMICALS-NEPAL ,UNIQUE FRESH ,UNIQUE FRESH/DISWASH BAR/100GM/PPH,10,PPH,100GM ,,1646545444780-unique soap - chemicals-nepal -unique fresh .png,RECODING,5,2,99764154,50.3508186340332,123,UNIQUE SOAP & CHEMICAL IND.-NEPAL,UNIQUE,UNIQUE FRESH,UNIQUE FRESH-DISHWASH BAR PPH 200 GM,PLPCH,200.000 GM,,,200.0,GM,20.0
2022-03-07,202203,124866555,1646545444780,99763286,123,UNIQUE SOAP & CHEMICALS-NEPAL ,UNIQUE FRESH ,UNIQUE FRESH/DISWASH BAR/100GM/PPH,10,PPH,100GM ,,1646545444780-unique soap - chemicals-nepal -unique fresh .png,RECODING,5,3,99764370,86.51716613769531,123,UNIQUE SOAP & CHEMICAL IND.-NEPAL,UNIQUE,UNIQUE GAUNLE,UNIQUE GAUNLE-LAUNDRY SOAP PPH 250 GM,PLPCH,250.000 GM,,,250.0,GM,50.0
2022-03-07,202203,130253880,1646283771205,90819961,111,DABUR NEPAL LTD.-NEPAL,PRO STYLE DANDRUFF CONTROL FOR MEN,PROSTYLE DANDRUFF CONTROL FOR MEN/LEMON ROSEMARY PEPPERMINT/75ML/PBT,60,PBT,75ML,,1646283771205-dabur nepal ltd--nepal-pro style dandruff control for men.png,CROSS CODING,2,1,90819961,85.26061248779297,111,DABUR NEPAL LTD.-NEPAL,DABUR,PRO STYLE DANDRUFF CONTROL,PRO STYLE DANDRUFF CONTROL-PBT 75 ML,PLBOT,75.000 ML,,,75.0,ML,0.0
2022-03-07,202203,130253880,1646283771205,90819961,111,DABUR NEPAL LTD.-NEPAL,PRO STYLE DANDRUFF CONTROL FOR MEN,PROSTYLE DANDRUFF CONTROL FOR MEN/LEMON ROSEMARY PEPPERMINT/75ML/PBT,60,PBT,75ML,,1646283771205-dabur nepal ltd--nepal-pro style dandruff control for men.png,CROSS CODING,2,2,90819902,89.94480895996094,111,DABUR NEPAL LTD.-NEPAL,DABUR,PRO STYLE DANDRUFF CONTROL,PRO STYLE DANDRUFF CONTROL-PBT 150 ML,PLBOT,150.000 ML,,,150.0,ML,0.0
2022-03-07,202203,130253880,1646283771205,90819961,111,DABUR NEPAL LTD.-NEPAL,PRO STYLE DANDRUFF CONTROL FOR MEN,PROSTYLE DANDRUFF CONTROL FOR MEN/LEMON ROSEMARY PEPPERMINT/75ML/PBT,60,PBT,75ML,,1646283771205-dabur nepal ltd--nepal-pro style dandruff control for men.png,CROSS CODING,2,3,99762661,128.2545166015625,111,DABUR NEPAL LTD.-NEPAL,PROSTYLE,PROSTYLE COOLING HAIR OIL,PROSTYLE COOLING HAIR OIL-FOR MEN-PBT 75 ML,PLBOT,75.000 ML,,,75.0,ML,80.0
2022-03-07,202203,130253880,1646374244943,99763277,120,UNILEVER NEPAL LTD-NEPAL,LIFEBUOY TOTAL PROTECT ,LIFEBUOY TOTAL PROTECT/ACTIV SILVER FORMULA/95GM/WEP,35,EWP,95GM ,,1646374244943-unilever nepal ltd-nepal-lifebuoy total protect .png,RECODING,5,1,99764401,62.31443405151367,120,UNILEVER NEPAL LTD-NEPAL,LIFE BUOY,LIFE BUOY TOTAL PROTECT,LIFE BUOY TOTAL PROTECT-ACTIV SILVER EWP 43 GM,EWRPK,43.000 GM,,,43.0,GM,18.0
2022-03-07,202203,130253880,1646374244943,99763277,120,UNILEVER NEPAL LTD-NEPAL,LIFEBUOY TOTAL PROTECT ,LIFEBUOY TOTAL PROTECT/ACTIV SILVER FORMULA/95GM/WEP,35,EWP,95GM ,,1646374244943-unilever nepal ltd-nepal-lifebuoy total protect .png,RECODING,5,2,99763277,62.873146057128906,120,UNILEVER NEPAL LTD-NEPAL,LIFE BUOY,LIFE BUOY TOTAL PROTECT,LIFE BUOY TOTAL PROTECT-ACTIV SILVER EWP 95 GM,EWRPK,95.000 GM,,,95.0,GM,35.0
2022-03-07,202203,130253880,1646374244943,99763277,120,UNILEVER NEPAL LTD-NEPAL,LIFEBUOY TOTAL PROTECT ,LIFEBUOY TOTAL PROTECT/ACTIV SILVER FORMULA/95GM/WEP,35,EWP,95GM ,,1646374244943-unilever nepal ltd-nepal-lifebuoy total protect .png,RECODING,5,3,99763881,64.28713989257812,120,UNILEVER NEPAL LTD-NEPAL,LIFE BUOY,LIFE BUOY TOTAL PROTECT,LIFE BUOY TOTAL PROTECT-ACTIV SILVER EWP 4*95 GM+SAVE RS 5,EWRPK,95.000 GM,,,380.0,GM,155.0
2022-03-07,202203,134200495,1646542735607,52127,120,VVF LTD - INDIA,JO CARESSING CREAM,JO 100G,40,EWP,100,,1646542735607-vvf ltd - india-jo caressing cream.png,CROSS CODING,2,1,52127,84.25423431396484,120,VVF LTD - INDIA,JO,JO,JO-ROSE & CREAM EWP 100 GMS,EWRPK,100.000 GM,,,100.0,GM,0.0
2022-03-07,202203,134200495,1646542735607,52127,120,VVF LTD - INDIA,JO CARESSING CREAM,JO 100G,40,EWP,100,,1646542735607-vvf ltd - india-jo caressing cream.png,CROSS CODING,2,2,52120,88.07905578613281,120,VVF LTD - INDIA,JO,JO,JO-ALMOND & CREAM EWP 100 GM,EWRPK,100.000 GM,,,100.0,GM,0.0
