catcode,company,brand,sku,packtype,base_pack,wght,uom,qty,mrp
106,PERFETTI VAN MELLE-INDIA,MENTOS MARBLES,MENTOS MARBLES- ASSORTED FRUITS PPH 14.30 GM,PLPCH,14.300 GM,14.3,GM,14.3,0.0
106,PRAN DAIRY LTD-BANGLADESH,PRAN LOLLIPOP,PRAN LOLLIPOP- ASSORTED EWP 10 GM,EWRPK,10.000 GM,10.0,GM,10.0,0.0
106,PRAN DAIRY LTD-BANGLADESH,PRAN 2 IN 1,PRAN 2 IN 1- LIQUID FILLED ECLAIRS EWP 4 GM,EWRPK,4.000 GM,4.0,GM,4.0,0.0
106,SHAKTI FOOD PRODUCTS - INDIA,JANU MILK ECLAIRS,JANU MILK ECLAIRS- PPH 5 GM,PLPCH,5.000 GM,5.0,GM,5.0,0.0
106,SHAKTI FOOD PRODUCTS - INDIA,JANU COCONUT CREAM,JANU COCONUT CREAM- PPH 5 GM,PLPCH,5.000 GM,5.0,GM,5.0,0.0
106,SAGUN FOODS PVT LTD-NEPAL,FUNNY,FUNNY- LICHY PPH 4 GM,PLPCH,4.000 GM,4.0,GM,4.0,0.0
106,SHELLZ OVERSEAS PVT LTD-INDIA,BEN 10 HUGS DARK TOFFEE,BEN 10 HUGS DARK TOFFEE- CHOCOLATE PPH 3.5 GM,PLPCH,3.500 GM,3.5,GM,3.5,0.0
106,SIGHANIA FOODS INTL-INDIA,DUKES ROLLI POLI LOLLIPOP,DUKES ROLLI POLI LOLLIPOP- ASSORTED EWP 10GM,EWRPK,10.000 GM,10.0,GM,10.0,0.0
106,AMBER NUTRITION PVT LTD-INDIA,AMBER DOUBLAIRS,AMBER DOUBLAIRS- LYCHEE PPH 3.15 GM,PLPCH,3.150 GM,3.15,GM,3.15,0.0
106,DAZZY FOOD INDUSTRIES-INDIA,DAZZY ECLAIRS,DAZZY ECLAIRS- PPH 5 GM,PLPCH,5.000 GM,5.0,GM,5.0,0.0
106,DAZZY FOOD INDUSTRIES-INDIA,DAZZY TOFFEE,DAZZY TOFFEE- KAJU BUTTER PPH 5 GM,PLPCH,5.000 GM,5.0,GM,5.0,0.0
106,SWAN SWEETS PVT.LTD-INDIA,FUNDA GOLI,FUNDA GOLI- BURRST RAW MANGO - PPH 4 GM,PLPCH,4.000 GM,4.0,GM,4.0,0.0
106,ASHA CONFECTIONERY-INDIA,HOT COFFEE,HOT COFFEE- CREAM & COFFEE CANDY PPH 4.5 GM,PLPCH,4.500 GM,4.5,GM,4.5,0.0
106,PRAYAGH NUTRI PRODUCT-INDIA,KOKO HEARTZ,KOKO HEARTZ- COCONUT CANDY PPH 4.5 GM,PLPCH,4.500 GM,4.5,GM,4.5,0.0
106,KWALITY CONFECTIONERY-NPL,KWALITY CHUPA CHUPPI,KWALITY CHUPA CHUPPI- ASSORTED FRUIT EWP 7.8GM,EWRPK,7.800 GM,7.8,GM,7.8,0.0
106,KWALITY CONFECTIONERY-NPL,KWALITY ECLAIRS,KWALITY ECLAIRS- MILK PPH 3 GM,PLPCH,3.000 GM,3.0,GM,3.0,0.0
106,LOTTE INDIA-INDIA,LOTTE FRUITZ,LOTTE FRUITZ-MILK PPH 2.60 GM,PLPCH,2.600 GM,2.6,GM,2.6,0.0
106,MAHABIR FOOD PRODUCTS-INDIA,MAHABIR ECLAIRS,MAHABIR ECLAIRS- MILK EWP 3 GM,EWRPK,3.000 GM,3.0,GM,3.0,0.0
106,POOJA CONFECTIONERY NEPAL-NPL,PACHNOL CHATPAT CANDY,PACHNOL CHATPAT CANDY-PPH 4 GM,PLPCH,4.000 GM,4.0,GM,4.0,0.0
106,DHARMAPAL SATYAPAL LTD-INDIA,PASSPASS PULSE,PASSPASS PULSE- KACHA AAM TANGYTWIST PPH 4 G,PLPCH,4.000 GM,4.0,GM,4.0,0.0
106,PRAN DAIRY LTD-BANGLADESH,PRAN MR. TOM CANDY,PRAN MR. TOM CANDY- PPH 4 GM,PLPCH,4.000 GM,4.0,GM,4.0,0.0
106,SURYA PROCESSED FOOD-INDIA,PRIYAGOLD AMORAE,PRIYAGOLD AMORAE- LITCHI PPH 5.89 GM,PLPCH,5.890 GM,5.89,GM,5.89,0.0
106,SURYA PROCESSED FOOD-INDIA,PRIYAGOLD AMORAE,PRIYAGOLD AMORAE- ORANGE PPH 5.89 GM,PLPCH,5.890 GM,5.89,GM,5.89,0.0
106,SURYA PROCESSED FOOD-INDIA,PRIYAGOLD AMORAE,PRIYAGOLD AMORAE- STRAWBERRY PPH 5.89 GM,PLPCH,5.890 GM,5.89,GM,5.89,0.0
106,SALT & SWEET FOODS IND-NEPAL,SASEE COFFEE BITE,SASEE COFFEE BITE- EWP 4 GM,EWRPK,4.000 GM,4.0,GM,4.0,0.0
106,FERRERO INTL-INDIA,TIC TAC,TIC TAC- ELAICHI MINT PCN 10.7 GM,PLCNT,10.700 GM,10.7,GM,10.7,0.0
106,FERRERO INTL-INDIA,TIC TAC,TIC TAC- RAW MANGO PCN 3.8 GM,PLCNT,3.800 GM,3.8,GM,3.8,0.0
106,PRAN AGRO-BANGALADESH,PRAN CHOCO BEAN TOFFEE,PRAN CHOCO BEAN TOFFEE- CUP 20 GM,PLCUP,20.000 GM,20.0,GM,20.0,0.0
106,ASHA CONFECTIONERY-INDIA,SR 25 HOT COFFEE,SR 25 HOT COFFEE- 2 IN 1 CREAM & COFFEE PPH 4.5GM,PLPCH,4.500 GM,4.5,GM,4.5,0.0
106,SEVILLE PRODUCTS-UAE,TIFFANY CREAM TOFFEE,TIFFANY CREAM TOFFEE-PPH 4 GM,PLPCH,4.000 GM,4.0,GM,4.0,0.0
106,PERFETTI VAN MELLE-INDIA,ALPENLIEBE GOLD,ALPENLIEBE GOLD- RICH MILKY CARAMEL TOFFEE PPH 28 GM,PLPCH,28.000 GM,28.0,GM,28.0,0.0
106,MONDELEZ INDIA PVT LTD -INDIA,CADBURY CHOCOLAIRS,CADBURY CHOCOLAIRS- EWP 3.5 GM,EWRPK,3.500 GM,3.5,GM,3.5,0.0
106,PERFECT FOODS PVT LTD-NEPAL,CANDY BEE,CANDY BEE- COFFEE PPH 2.5 GM,PLPCH,2.500 GM,2.5,GM,2.5,0.0
106,PERFECT FOODS PVT LTD-NEPAL,CENTER FILLZ,CENTER FILLZ- FRUITS PPH 3.4 GM,PLPCH,3.400 GM,3.4,GM,3.4,0.0
106,PERFECT FOODS PVT LTD-NEPAL,CENTER FILLZ,CENTER FILLZ- WATERMELON PPH 3.4 GM,PLPCH,3.400 GM,3.4,GM,3.4,0.0
106,PERFECT FOODS PVT LTD-NEPAL,CENTER FILLZ,CENTER FILLZ- GRAPE PPH 3.4 GM,PLPCH,3.400 GM,3.4,GM,3.4,0.0
106,PERFETTI VAN MELLE-INDIA,CENTER FRUIT ENDLESS,CENTER FRUIT ENDLESS- GRAPE PPH 3.4 GM,PLPCH,3.400 GM,3.4,GM,3.4,0.0
106,ASIAN BISCUITS & CONFECTNRY-NP,GOODLIFE MERO LACTO,GOODLIFE MERO LACTO- MILK PPH 4 GM,PLPCH,4.000 GM,4.0,GM,4.0,0.0
106,LALAK FOOD & CONFECTIONERY-NPL,LALAK LOLLIPOP,LALAK LOLLIPOP- LITCHI EWP 10 GM,EWRPK,10.000 GM,10.0,GM,10.0,0.0
106,LOTTE INDIA-INDIA,LOTTE BOOPROO,LOTTE BOOPROO- BANANA PPH 3.2 GM,PLPCH,3.200 GM,3.2,GM,3.2,0.0
106,LOTTE INDIA-INDIA,LOTTE BOOPROO,LOTTE BOOPROO- MINT PPH 3.2 GM,PLPCH,3.200 GM,3.2,GM,3.2,0.0
106,LOTTE INDIA-INDIA,LOTTE BOOPROO,LOTTE BOOPROO- PINEAPPLE PPH 3.2 GM,PLPCH,3.200 GM,3.2,GM,3.2,0.0
106,LOTTE INDIA-INDIA,LOTTE ECLAIRS,LOTTE ECLAIRS- CHOCO PPH 2.6 GM,PLPCH,2.600 GM,2.6,GM,2.6,0.0
106,LOTTE INDIA-INDIA,LOTTE ECLAIRS,LOTTE ECLAIRS- MANGO PPH 5.2 GM,PLPCH,5.200 GM,5.2,GM,5.2,0.0
106,LOTTE INDIA-INDIA,LOTTE ECLAIRS,LOTTE ECLAIRS- ORANGE PPH 5.2 GM,PLPCH,5.200 GM,5.2,GM,5.2,0.0
106,LOTTE INDIA-INDIA,LOTTE ECLAIRS,LOTTE ECLAIRS- STRAWBERRY PPH 5.2 GM,PLPCH,5.200 GM,5.2,GM,5.2,0.0
106,SALT & SWEET FOODS IND-NEPAL,SASEE MAHA LACTO,SASEE MAHA LACTO- PPH 4 GM,PLPCH,4.000 GM,4.0,GM,4.0,0.0
106,SUJAL FOODS PVT LTD-NEPAL,SUJAL LACTO ONE,SUJAL LACTO ONE- EWP 2.4 GM,EWRPK,2.400 GM,2.4,GM,2.4,0.0
106,PRAYAGH NUTRI PRODUCT-INDIA,CINTU POP,CINTU POP- STRAWBERRY PPH 5.50 GM,PLPCH,5.500 GM,5.5,GM,5.5,0.0
106,DAZZY FOOD INDUSTRIES-INDIA,DAZZY ALMOND GOLD,DAZZY ALMOND GOLD- PPH 5 GM,PLPCH,5.000 GM,5.0,GM,5.0,0.0
106,SHANKAR CONFECTIONERS - INDIA,DUM DUM,DUM DUM- LITCHI LOLLIPOP - PPH 8 GM,PLPCH,8.000 GM,8.0,GM,8.0,0.0
106,KWALITY CONFECTIONERY-NPL,KWALITY COFFEE CANDY,KWALITY COFFEE CANDY- EWP 4 GM,EWRPK,4.000 GM,4.0,GM,4.0,0.0
106,SUJAL FOODS PVT LTD-NEPAL,SMART LOLLYPOP,SMART LOLLYPOP- CARAMEL PPH 9 GM,PLPCH,9.000 GM,9.0,GM,9.0,0.0
106,INBISCO INDIA PVT.LTD-IND,TAMARIN,TAMARIN- IMLI PPH 3.50 GM,PLPCH,3.500 GM,3.5,GM,3.5,0.0
106,PRAYAGH NUTRI PRODUCT-INDIA,YOYO POP,YOYO POP- FRUIT EWP 9 GM,EWRPK,9.000 GM,9.0,GM,9.0,0.0
106,JAI DEEP PRODUCT-INDIA,A-CLASS TATTOO,A-CLASS TATTOO-CLASS TATTOO- KAJU TOFFEE PPH 3.7 GM,PLPCH,3.700 GM,3.7,GM,3.7,0.0
106,KWALITY CONFECTIONERY-NPL,KWALITY JACK POT TOFFEE,KWALITY JACK POT TOFFEE- EWP 4 GM,EWRPK,4.000 GM,4.0,GM,4.0,0.0
106,DELIGHT FOOD INDUSTRIES- INDIA,CANDIWALA,CANDIWALA- COFFEE PPH 4 GM,PLPCH,4.000 GM,4.0,GM,4.0,0.0
106,DELIGHT FOOD INDUSTRIES- INDIA,CANDIWALA,CANDIWALA- IMLI MASALA PPH 4 GM,PLPCH,4.000 GM,4.0,GM,4.0,0.0
106,PERFECT FOODS PVT LTD-NEPAL,CANDY BEE ECLAIRS,CANDY BEE ECLAIRS- MILK PPH 3 GM,PLPCH,3.000 GM,3.0,GM,3.0,0.0
106,SIGHANIA FOODS INTL-INDIA,DUKES ROLLI POLI LOLLIPOP,DUKES ROLLI POLI LOLLIPOP- CHOCOLATE EWP 10GM,EWRPK,10.000 GM,10.0,GM,10.0,0.0
106,SIGHANIA FOODS INTL-INDIA,DUKES ROLLI POLI LOLLIPOP,DUKES ROLLI POLI LOLLIPOP-MILK & LITCHI EWP 10GM,EWRPK,10.000 GM,10.0,GM,10.0,0.0
106,SIGHANIA FOODS INTL-INDIA,DUKES ROLLI POLI LOLLIPOP,DUKES ROLLI POLI LOLLIPOP-MILK & STRAWBERRY EWP 10GM,EWRPK,10.000 GM,10.0,GM,10.0,0.0
106,SAGUN FOODS PVT LTD-NEPAL,FUNNY MANGO,FUNNY MANGO- SWEET & CHOCOLATE PPH 2.2 GM,PLPCH,2.200 GM,2.2,GM,2.2,0.0
106,ASIAN BISCUITS & CONFECTNRY-NP,GOODLIFE ECLAIRS,GOODLIFE ECLAIRS- DAIRY MILK EWP 3 GM,EWRPK,3.000 GM,3.0,GM,3.0,0.0
106,SALT & SWEET FOODS IND-NEPAL,JOLLY RANCHER,JOLLY RANCHER- MANGO PPH 5 GM,PLPCH,5.000 GM,5.0,GM,5.0,0.0
106,KWALITY CONFECTIONERY-NPL,KWALITY LYCHEE CANDY,KWALITY LYCHEE CANDY- EWP 4 GM,EWRPK,4.000 GM,4.0,GM,4.0,0.0
106,KWALITY CONFECTIONERY-NPL,KWALITY MANGO MOOD,KWALITY MANGO MOOD- PPH 4 GM,PLPCH,4.000 GM,4.0,GM,4.0,0.0
106,PRAYAGH NUTRI PRODUCT-INDIA,LAVIAN BANARASI,LAVIAN BANARASI- PAN PPH 5 GM,PLPCH,5.000 GM,5.0,GM,5.0,0.0
106,MAHENDRA INDUSTRIES-INDIA,MADHUR TRUE LOVE,MADHUR TRUE LOVE- STRAWBERRY PPH 6 GM,PLPCH,6.000 GM,6.0,GM,6.0,0.0
106,MAHENDRA INDUSTRIES-INDIA,MADHUR,MADHUR- LAL PAAN PPH 5 GM,PLPCH,5.000 GM,5.0,GM,5.0,0.0
106,DURGA CONFECTIONERY-INDIA,MONARKO,MONARKO- TIL CANDY PPH 4 GM,PLPCH,4.000 GM,4.0,GM,4.0,0.0
106,CHANDESWORI INDUSTRIES-NEPAL,MOTU PATLU,MOTU PATLU- COLA CANDY - PPH 4 GM,PLPCH,4.000 GM,4.0,GM,4.0,0.0
106,JAMMY FOODS-INDIA,MR. POP LOLLIPOP,MR. POP LOLLIPOP- MIX FRUIT PPH 5 GM,PLPCH,5.000 GM,5.0,GM,5.0,0.0
106,NEBICO PVT LTD-NEPAL,NEBICO CARAMEL CREAM,NEBICO CARAMEL CREAM- PPH 3.7 GM,PLPCH,3.700 GM,3.7,GM,3.7,0.0
106,NEBICO PVT LTD-NEPAL,NEBICO FRUIT CREAM,NEBICO FRUIT CREAM- MANGO PPH 3.7 GM,PLPCH,3.700 GM,3.7,GM,3.7,0.0
106,NEBICO PVT LTD-NEPAL,NEBICO FRUIT CREAM,NEBICO FRUIT CREAM- STRAWBERRY PPH 3.7 GM,PLPCH,3.700 GM,3.7,GM,3.7,0.0
106,PERFETTI VAN MELLE-INDIA,CENTER FRUIT,CENTER FRUIT- GRAPE PPH 3.2 GM,PLPCH,3.200 GM,3.2,GM,3.2,0.0
106,PFPL INDIA - INDIA,POP N POP LOLLIPOP,POP N POP LOLLIPOP- CHOCOLATE PPH 5 GM,PLPCH,5.000 GM,5.0,GM,5.0,0.0
106,PFPL INDIA - INDIA,POP N POP LOLLIPOP,POP N POP LOLLIPOP- COLA PPH 5 GM,PLPCH,5.000 GM,5.0,GM,5.0,0.0
106,PFPL INDIA - INDIA,POP N POP LOLLIPOP,POP N POP LOLLIPOP- ORANGE PPH 5 GM,PLPCH,5.000 GM,5.0,GM,5.0,0.0
106,PFPL INDIA - INDIA,POP N POP LOLLIPOP,POP N POP LOLLIPOP- STRAWBERRY PPH 5 GM,PLPCH,5.000 GM,5.0,GM,5.0,0.0
106,PRAN AGRO-BANGALADESH,PRAN CHOCO BEAN TOFFEE,PRAN CHOCO BEAN TOFFEE- PPH 9 GM,PLPCH,9.000 GM,9.0,GM,9.0,0.0
106,PERFETTI VAN MELLE-INDIA,ALPENLIEBE JUZT JELLY,ALPENLIEBE JUZT JELLY- COLA PPH 25 GM,PLPCH,25.000 GM,25.0,GM,25.0,0.0
106,PERFETTI VAN MELLE-INDIA,ALPENLIEBE JUZT JELLY,ALPENLIEBE JUZT JELLY- MANGO PPH 25 GM,PLPCH,25.000 GM,25.0,GM,25.0,0.0
106,PERFETTI VAN MELLE-INDIA,CHUPA CHUPS SOUR BELT,CHUPA CHUPS SOUR BELT- SOFT & CHEWY MIX FRUIT PPH 10.50 GM,PLPCH,10.500 GM,10.5,GM,10.5,0.0
106,PERFETTI VAN MELLE-INDIA,CHUPA CHUPS SOUR BITES,CHUPA CHUPS SOUR BITES- SOFT & CHEWY MIX FRUIT PPH 26.40 GM,PLPCH,26.400 GM,26.4,GM,26.4,0.0
106,PRAYAGH NUTRI PRODUCT-INDIA,CINTU ECLAIRS,CINTU ECLAIRS- PPH 3 GM,PLPCH,3.000 GM,3.0,GM,3.0,0.0
106,DEEPAK RIDDHI SIDDHI PRODT-NP,DEEPAK RAMAILO CHATAPATA CANDY,DEEPAK RAMAILO CHATAPATA CANDY-PPH 4 GM,PLPCH,4.000 GM,4.0,GM,4.0,0.0
106,SAGUN FOODS PVT LTD-NEPAL,FUNNY YO MARY TOFFEE,FUNNY YO MARY TOFFEE- PPH 2.20 GM,PLPCH,2.200 GM,2.2,GM,2.2,0.0
106,PERFETTI VAN MELLE-INDIA,HAPPYDENT WAVE,HAPPYDENT WAVE- PEPPERMINT CBP 16 GM,CDBOX,16.000 GM,16.0,GM,16.0,0.0
106,PERFETTI VAN MELLE-INDIA,HAPPYDENT WAVE,HAPPYDENT WAVE- PEPPERMINT CBP 8 GM (4 NOS),CDBOX,8.000 GM,8.0,GM,8.0,0.0
106,SMOOTH AYURVEDIC PHARMA P L-IN,KIM KOM CAFENEO CAPPUCINO,KIM KOM CAFENEO CAPPUCINO- PPH 4 GM,PLPCH,4.000 GM,4.0,GM,4.0,0.0
106,KWALITY CONFECTIONERY-NPL,KWALITY CHATPAT CANDY,KWALITY CHATPAT CANDY- PPH 4 GM,PLPCH,4.000 GM,4.0,GM,4.0,0.0
106,PRAN DAIRY LTD-BANGLADESH,POWER CANDY,POWER CANDY- MIXED FRUIT PPH 2.5 GM,PLPCH,2.500 GM,2.5,GM,2.5,0.0
106,PRAN DAIRY LTD-BANGLADESH,PRAN BUBBLE GUM,PRAN BUBBLE GUM- EWP 2.5 GM,EWRPK,2.500 GM,2.5,GM,2.5,0.0
106,PRAN AGRO-BANGALADESH,PRAN CHOCO BEAN TOFFEE,PRAN CHOCO BEAN TOFFEE- PPH 2.5 GM,PLPCH,2.500 GM,2.5,GM,2.5,0.0
106,PRAN AGRO-BANGALADESH,PRAN ECLAIRS TOFFEE,PRAN ECLAIRS TOFFEE- PPH 2 GM,PLPCH,2.000 GM,2.0,GM,2.0,0.0
106,M G FOOD PRODUCTS - INDIA,R & J TENGO,R & J TENGO- KERRY MASALA CANDY PPH 3.15 GM,PLPCH,3.150 GM,3.15,GM,3.15,0.0
106,GRV CONFECTIONERY-INDIA,KRISH 3 SEETI BAJAO BUBBLE GUM,KRISH 3 SEETI BAJAO BUBBLE GUM- STRAWBERRY PPH 3.5 GM,PLPCH,3.500 GM,3.5,GM,3.5,0.0
106,PERFETTI VAN MELLE-INDIA,CENTER FRUIT,CENTER FRUIT- STRAWBERRY PPH 3.2 GM,PLPCH,3.200 GM,3.2,GM,3.2,0.0
106,PERFETTI VAN MELLE-INDIA,CENTER FRUIT,CENTER FRUIT- WATERMELON PPH 3.2 GM,PLPCH,3.200 GM,3.2,GM,3.2,0.0
106,SMOOTH AYURVEDIC PHARMA P L-IN,KIMON MASALA NIMBU,KIMON MASALA NIMBU- PPH 4 GM,PLPCH,4.000 GM,4.0,GM,4.0,0.0
106,PERFECT FOODS PVT LTD-NEPAL,CANDY BEE ICY MINT,CANDY BEE ICY MINT- PPH 2.5 GM,PLPCH,2.500 GM,2.5,GM,2.5,0.0
106,PERFETTI VAN MELLE-INDIA,ALPENLIEBE LACTOFILLS,ALPENLIEBE LACTOFILLS- CREAMY MILK PPH 3.8 GM,PLPCH,3.800 GM,3.8,GM,3.8,0.0
106,PERFETTI VAN MELLE-INDIA,CENTER FRESH,CENTER FRESH- SPEARMINT PPH 3 GM,PLPCH,3.000 GM,3.0,GM,3.0,0.0
106,PERFETTI VAN MELLE-INDIA,CENTER FRUIT,CENTER FRUIT- FRUIT PPH 3.2 GM,PLPCH,3.200 GM,3.2,GM,3.2,0.0
106,PERFETTI VAN MELLE-INDIA,CENTER FRUIT,CENTER FRUIT- MANGO PPH 3.2 GM,PLPCH,3.200 GM,3.2,GM,3.2,0.0
106,PRAYAGH NUTRI PRODUCT-INDIA,CINTU SPICY BEATS,CINTU SPICY BEATS- CHATPATA MASALA PPH 4 GM,PLPCH,4.000 GM,4.0,GM,4.0,0.0
106,TRIMUM FOOD PVT LTD-INDIA,FRU JELLY,FRU JELLY- STRAWBERRY PPH 3.8,PLPCH,3.800 GM,3.8,GM,3.8,0.0
106,ASIAN BISCUITS & CONFECTNRY-NP,GOODLIFE DOUBLE BREAK,GOODLIFE DOUBLE BREAK-CLASSIC CHOCLAT TOFEE PPH 4GM,PLPCH,4.000 GM,4.0,GM,4.0,0.0
106,KWALITY CONFECTIONERY-NPL,KWALITY SHOOTER,KWALITY SHOOTER- PEANUT CANDY PPH 4 GM,PLPCH,4.000 GM,4.0,GM,4.0,0.0
106,JAI DEEP PRODUCT-INDIA,LAFFY TAFFY MILK TOFFEE,LAFFY TAFFY MILK TOFFEE- PPH 2.75 GM,PLPCH,2.750 GM,2.75,GM,2.75,0.0
106,MAHENDRA INDUSTRIES-INDIA,MADHUR,MADHUR- MANGO MASALA CANDY PPH 3 GM,PLPCH,3.000 GM,3.0,GM,3.0,0.0
106,SUJAL FOODS PVT LTD-NEPAL,SMART LOLLYPOP,SMART LOLLYPOP- STRAWBERRY PPH 9 GM,PLPCH,9.000 GM,9.0,GM,9.0,0.0
106,ZHEJIANG SPRING SWEETS CO LTD-CHINA,SPRING BANANA CHEWING GUM,SPRING BANANA CHEWING GUM-PPH 13.50G,PLPCH,13.500 GM,13.5,GM,13.5,0.0
106,SUJAL FOODS PVT LTD-NEPAL,SUJAL YOYO SWEETS,SUJAL YOYO SWEETS- MILK PPH 4 GM,PLPCH,4.000 GM,4.0,GM,4.0,0.0
106,COUNTRY CONFECTIONERY-NPL,COUNTRY,COUNTRY- STRAWBERRY PPH 4 GM,PLPCH,4.000 GM,4.0,GM,4.0,0.0
106,ASIAN BISCUITS & CONFECTNRY-NP,GOODLIFE PUNCH,GOODLIFE PUNCH- MANGO PPH 3.2 GM,PLPCH,3.200 GM,3.2,GM,3.2,0.0
106,PERFETTI VAN MELLE-INDIA,HAPPYDENT WAVE,HAPPYDENT WAVE- LIME PPH 2 GM,PLPCH,2.000 GM,2.0,GM,2.0,0.0
106,PERFETTI VAN MELLE-INDIA,HAPPYDENT WAVE,HAPPYDENT WAVE- MINT PPH 2 GM,PLPCH,2.000 GM,2.0,GM,2.0,0.0
106,PERFETTI VAN MELLE-INDIA,HAPPYDENT WAVE,HAPPYDENT WAVE- PEPPERMINT PPH 2 GM,PLPCH,2.000 GM,2.0,GM,2.0,0.0
106,PERFETTI VAN MELLE-INDIA,HAPPYDENT WAVE,HAPPYDENT WAVE- SPEARMINT PPH 2 GM,PLPCH,2.000 GM,2.0,GM,2.0,0.0
106,PERFETTI VAN MELLE-INDIA,HAPPYDENT WAVE,HAPPYDENT WAVE- STRAWBERRY PPH 2 GM,PLPCH,2.000 GM,2.0,GM,2.0,0.0
106,PARLE BISCUITS PVT LTD-INDIA,PARLE KACCHA MANGO BITE,PARLE KACCHA MANGO BITE- PPH 2.77 GM,PLPCH,2.770 GM,2.77,GM,2.77,0.0
106,POOJA CONFECTIONERY NEPAL-NPL,POOJA ECLAIRS,POOJA ECLAIRS- EWP 3 GM,EWRPK,3.000 GM,3.0,GM,3.0,0.0
106,SALT & SWEET FOODS IND-NEPAL,SASEE WOW JELLY,SASEE WOW JELLY- LITCHI PPH 4 GM,PLPCH,4.000 GM,4.0,GM,4.0,0.0
106,SUJAL FOODS PVT LTD-NEPAL,SUJAL NEYO CANDY,SUJAL NEYO CANDY- PPH 4 GM,PLPCH,4.000 GM,4.0,GM,4.0,0.0
106,SUJAL FOODS PVT LTD-NEPAL,SUJAL WHITE BIRD,SUJAL WHITE BIRD- SOFT MILK EWP 3 GM,EWRPK,3.000 GM,3.0,GM,3.0,0.0
106,SUJAL FOODS PVT LTD-NEPAL,SUJAL BUBBLY BUBBLE GUM,SUJAL BUBBLY BUBBLE GUM- STRAWBERRY PPH 4 GM,PLPCH,4.000 GM,4.0,GM,4.0,0.0
106,PERFETTI VAN MELLE-INDIA,CHUPA CHUPS SOUR BITES,CHUPA CHUPS SOUR BITES- SOFT & CHEWY MIX FRUIT PPH 24.2 GM,PLPCH,24.200 GM,24.2,GM,24.2,0.0
106,MAKSON PHARMACEUTICALS-IND,HALLS FRUIT TWIST,HALLS FRUIT TWIST- PPH 2.6 GM,PLPCH,2.600 GM,2.6,GM,2.6,0.0
106,PARLE BISCUITS PVT LTD-INDIA,PARLE LONDONDERRY,PARLE LONDONDERRY- PPH 2.770 GM,PLPCH,2.770 GM,2.77,GM,2.77,0.0
106,PARLE BISCUITS PVT LTD-INDIA,PARLE MAZELO,PARLE MAZELO- BANANA PPH 2.770 GM,PLPCH,2.770 GM,2.77,GM,2.77,0.0
106,PARLE BISCUITS PVT LTD-INDIA,PARLE MAZELO,PARLE MAZELO- GUAVA PPH 2.770 GM,PLPCH,2.770 GM,2.77,GM,2.77,0.0
106,PARLE BISCUITS PVT LTD-INDIA,PARLE MAZELO,PARLE MAZELO- LITCHI PPH 2.770 GM,PLPCH,2.770 GM,2.77,GM,2.77,0.0
106,PARLE BISCUITS PVT LTD-INDIA,PARLE MAZELO,PARLE MAZELO- WATERMELON PPH 2.770 GM,PLPCH,2.770 GM,2.77,GM,2.77,0.0
106,PERFETTI VAN MELLE-INDIA,ALPENLIEBE JUZT JELLY,ALPENLIEBE JUZT JELLY- GUAVA PPH 3.7 GM +PRANKY TOY,PLPCH,3.700 GM,3.7,GM,3.7,0.0
106,PERFETTI VAN MELLE-INDIA,ALPENLIEBE JUZT JELLY,ALPENLIEBE JUZT JELLY- STRAWBERRY PPH 3.7 GM+PRANKY TOY,PLPCH,3.700 GM,3.7,GM,3.7,0.0
106,PERFETTI VAN MELLE-INDIA,CENTER FRUIT,CENTER FRUIT- WATERMELON PPH 3.2 GM +TATOO,PLPCH,3.200 GM,3.2,GM,3.2,0.0
106,PARLE BISCUITS PVT LTD-INDIA,PARLE MAZELO,PARLE MAZELO- APPLE PPH 2.770 GM,PLPCH,2.770 GM,2.77,GM,2.77,0.0
106,INBISCO INDIA PVT.LTD-IND,JUIZY MILK,JUIZY MILK-ROSE MILK CANDY PPH 3 GM,PLPCH,3.000 GM,3.0,GM,3.0,0.0
106,AMBER NUTRITION PVT LTD-INDIA,DOUBLAIRS,DOUBLAIRS-LYCHEE PPH 3 GM,PLPCH,3.000 GM,3.0,GM,3.0,0.0
106,SMOOTH AYURVEDIC PHARMA P L-IN,KIM KIM,KIM KIM-COLA EWP 30 GM,EWRPK,30.000 GM,30.0,GM,30.0,0.0
106,PRAYAGH NUTRI PRODUCT-INDIA,LAVIAN CHOKITO,LAVIAN CHOKITO-HAZELNUT EWP 14 GM,EWRPK,14.000 GM,14.0,GM,14.0,0.0
106,COUNTRY CONFECTIONERY-NPL,COUNTRY,COUNTRY- ECLAIRS EWP 4 GM,EWRPK,4.000 GM,4.0,GM,4.0,0.0
106,PERFECT FOODS PVT LTD-NEPAL,CENTER FILLZ,CENTER FILLZ-WATERMELON PPH 3.2 GM,PLPCH,3.200 GM,3.2,GM,3.2,0.0
106,JAI MAA BHAGWATI CONFCTNRY-NPL,HAWELS,HAWELS-LIME MENTHOL PPH 2.5 GM,PLPCH,2.500 GM,2.5,GM,2.5,0.0
106,JAI MAA BHAGWATI CONFCTNRY-NPL,HAWELS,HAWELS-MENTHOL LYPTUS PPH 2.5 GM,PLPCH,2.500 GM,2.5,GM,2.5,0.0
106,AMBER CONFECTIONERY-INDIA,AMBER,AMBER-IMLI PPH 5.6 GM,PLPCH,5.600 GM,5.6,GM,5.6,0.0
106,AMBER CONFECTIONERY-INDIA,AMBER,AMBER-SMOOTH CARAMEL PPH 6 GM,PLPCH,6.000 GM,6.0,GM,6.0,0.0
