catcode,company,brand,itemdesc,packaging,qty,uomdesc,pack_size
126,NARAYAN RAJ PRODUCTS PVT LTD,PARAG,PARAG-PARAG-REGULAR-PLAST-2G-PAAN MASALA,PLAST,2.0,,2G
126,NARAYAN RAJ PRODUCTS PVT LTD,PREM PARAG,PREM PARAG-PREM PARAG-REGULAR-PLAST-1.87G-PAAN MASALA,PLAST,1.87,,1.87G
126,DHARMAPAL SATYAPAL LTD-INDIA,RAJNIGANDHA,RAJNIGANDHA-RAJNIGANDHA-REGULAR-PLAST-17G-PAAN MASALA,PLAST,17.0,,17G
126,DHARMAPAL SATYAPAL LTD-INDIA,SILVER PEARLS,SILVER PEARLS-SILVER PEARLS-COOL MINT-PLAST-1.6G-PAAN MASALA,PLAST,1.6,,1.6G
126,K.M. MARKETING,MITHO SUPARI,MITHO SUPARI-MITHO SUPARI-SWEET-PLAST-1.6G-PAAN MASALA,PLAST,1.6,,1.6G
126,RADHA KRISHNA PRODUCTS,URBASI,URBASI-URBASI-SWEET-PLAST-1.5G-PAAN MASALA,PLAST,1.5,,1.5G
126,VISHNU AROMATICS,VIMAL,VIMAL-VIMAL-REGULAR-PLAST-3.3G-PAAN MASALA,PLAST,3.3,,3.3G
126,WIZARD FRAGRANCES UDHYOG,SUDDHA PLUS PAN,SUDDHA PLUS PAN-SUDDHA PLUS PAN-REGULAR-PLAST-2.8G-PAAN MASALA,PLAST,2.8,,2.8G
126,S.G. INDUSTRIES,RADHA,RADHA-RADHA-REGULAR-PLAST-1.5G-PAAN MASALA,PLAST,1.5,,1.5G
126,SHREE RADHE KRISHNA FOOD PRODUCTS,PREM SUDHA,PREM SUDHA-PREM SUDHA-REGULAR-PLAST-6G-PAAN MASALA,PLAST,6.0,,6G
126,DHARMAPAL SATYAPAL LTD-INDIA,PASSPASS,PASSPASS-PASSPASS-SWEET-PLAST-2.20G-PAAN MASALA,PLAST,2.2,,2.20G
126,SHREE SHIVA SHAKTI PRODUCTS,PANPARAG,PANPARAG-PANPARAG-REGULAR-PLAST-3.5G-PAAN MASALA,PLAST,3.5,,3.5G
126,KAY FLAVORS PVT LTD,KAMALA PASAND,KAMALA PASAND-KAMALA PASAND-REGULAR-PLAST-2.7G-PAAN MASALA,PLAST,2.7,,2.7G
126,K.M. MARKETING,TINKU SUPARI,TINKU SUPARI-TINKU SUPARI-SWEET-PLAST-1.6G-PAAN MASALA,PLAST,1.6,GM,1.6G
126,SAKAMBARI PRODUCT-NEPAL,NAAZ,NAAZ-NAAZ-SWEET-PLAST-1.4G-PAAN MASALA,PLAST,1.4,GM,1.4G
126,PARAS PRODUCTS-NEPAL,SWEETY SUPARI,SWEETY SUPARI-SWEETY SUPARI-SWEET-PLAST-1.875G-PAAN MASALA,PLAST,1.875,GM,1.875G
126,MAA VINDHYAVASINI TOBACCO-IN,MADHU,MADHU-MADHU-SWEET-PLAST-3G-PAAN MASALA,PLAST,3.0,GM,3G
126,SAKAMBARI PRODUCT-NEPAL,PARAG,PARAG-PARAG-SWEET-PLAST-1.7G-PAAN MASALA,PLAST,1.7,GM,1.7G
126,DHARMAPAL SATYAPAL LTD-INDIA,MASTABA,MASTABA-MASTABA-REGULAR-PLAST-2.4G-PAAN MASALA,PLAST,2.4,GM,2.4G
126,IPA GUTKHA UDHYOG-NEPAL,R-R NIWAS PAN MASALA,R-R NIWAS PAN MASALA-R-R NIWAS-REGULAR-PLAST-3.5G-PAAN MASALA,PLAST,3.5,GM,3.5G
126,DHARMAPAL SATYAPAL LTD-INDIA,PASSPASS,PASSPASS-PASSPASS-SWEET-PLAST-11G-PAAN MASALA,PLAST,11.0,GM,11G
126,NARAYAN RAJ PRODUCTS PVT LTD,PE PARAG,PE PARAG-PE PARAG-REGULAR-PLAST-1.87G-PAAN MASALA,PLAST,1.87,GM,1.87G
126,KODE PRODUCTS CO.-INDIA,SAMRATT PAN MASALA,SAMRATT PAN MASALA-SAMRATT-REGULAR-PLAST-3.6G-PAAN MASALA,PLAST,3.6,GM,3.6G
126,MAA VINDHYAVASINI TOBACCO-IN,MADHU,MADHU-MADHU-REGULAR-PLAST-3G-PAAN MASALA,PLAST,3.0,GM,3G
126,DHARMAPAL SATYAPAL LTD-INDIA,RAJNIGANDHA SILVER PEARLS,RAJNIGANDHA SILVER PEARLS-RAJNIGANDHA-COOL MINT-PLAST-5.75G-PAAN MASALA,PLAST,5.75,GM,5.75G
126,SONA TOBACCO UDHYOG PVT LTD.,BABA SWEET SUPARI,BABA SWEET SUPARI-BABA-SWEET-PLAST-1.5G-PAAN MASALA,PLAST,1.5,GM,1.5G
126,MADHU CHEMICAL COMPANY,MADHU,MADHU-MADHU-SWEET-PLAST-1.45G-PAAN MASALA,PLAST,1.45,GM,1.45G
126,DHARMAPAL SATYAPAL LTD-INDIA,PASSPASS FRESH MINT,PASSPASS FRESH MINT-PASSPASS-MINT-PLAST-9.5G-PAAN MASALA,PLAST,9.5,GM,9.5G
126,SONA TOBACCO UDHYOG PVT LTD.,BAADSHAH,BAADSHAH-BAADSHAH-REGULAR-PLAST-2.5G-PAAN MASALA,PLAST,2.5,GM,2.5G
127,DHARMAPAL SATYAPAL LTD-INDIA,TULSI,TULSI-TULSI-REGULAR-PLAST-0.45G-ZARDA,PLAST,0.45,,0.45G
127,DHARAMPAL PREMCHAND LTD-INDIA,BABA 160,BABA 160-BABA-REGULAR-TIN C-10G-ZARDA,TIN C,10.0,,10G
127,PRABHAT ZARDA FACTORY,RATNA,RATNA-RATNA-REGULAR-TIN C-50G-ZARDA,TIN C,50.0,,50G
127,GOPAL CORPORATES,132,132-132-REGULAR-TIN C-45G-ZARDA,TIN C,45.0,,45G
127,MISHER FAKIR MAHUMMAD  ZARDA COMPANY,KALA,KALA-KALA-REGULAR-TIN C-100G-ZARDA,TIN C,100.0,,100G
127,SATYANARAIN KESHORAM PVT LTD.,KALASH TOBACCOO,KALASH TOBACCOO-KALASH-REGULAR-TIN C-100G-ZARDA,TIN C,100.0,,100G
127,SR INDUSTRIES,ZAFRANI  ZARDA,ZAFRANI  ZARDA-ZAFRANI  ZARDA-REGULAR-PLAST-0.45G-ZARDA,PLAST,0.45,,0.45G
127,TRIMURTI FRAGNANCES PVT LTD.,SS1,SS1-SHIKHAR PAAN MASALA-REGULAR-PLAST-0.45G-ZARDA,PLAST,0.45,,0.45G
127,BAJARANG PRODUCTS,JAY BALAJI,JAY BALAJI-BAJALI-REGULAR-PLAST-40G-ZARDA,PLAST,40.0,,40G
127,RAJAT FOOD PRODUCTS,B 06,B 06-B 06-REGULAR-PLAST-0.3G-ZARDA,PLAST,0.3,,0.3G
127,SHREE MEENAKSHI PRODUCTS NEPAL,GOA,GOA-GOA-REGULAR-PLAST-2G-ZARDA,PLAST,2.0,,2G
127,SHREE MEENAKSHI PRODUCTS NEPAL,GOA,GOA-GOA-REGULAR-PLAST-4G-ZARDA,PLAST,4.0,,4G
127,KSHI PRODUCT NEPAL,GOA SHREE MIHA,GOA SHREE MIHA-GOA SHREE MIHA-REGULAR-PLAST-15G-ZARDA,PLAST,15.0,,15G
127,SR INDUSTRIES,NP 01,NP 01-NP 01-REGULAR-PLAST-0.4G-ZARDA,PLAST,0.4,,0.4G
127,WIZARD FRAGRANCES UDHYOG,SHUDH PLUS,SHUDH PLUS-SHUDH PLUS-REGULAR-PLAST-1.5G-ZARDA,PLAST,1.5,,1.5G
127,DHARMAPAL SATYAPAL LTD-INDIA,TULSI,TULSI-TULSI-REGULAR-PLAST-5G-ZARDA,PLAST,5.0,,5G
127,VISHNU TOBACCO,V-1,V-1-V-1-REGULAR-PLAST-0.4G-ZARDA,PLAST,0.4,,0.4G
127,DHARMAPAL SATYAPAL LTD-INDIA,TULSI 00,TULSI 00-TULSI 00-REGULAR-PLAST-4.5G-ZARDA,PLAST,4.5,,4.5G
127,M.S. INDUSTRIES,XL 01,XL 01-XL 01-REGULAR-PLAST-0.4G-ZARDA,PLAST,0.4,,0.4G
127,DHARMAPAL SATYAPAL LTD-INDIA,TULSI 0,TULSI 0-TULSI 0-REGULAR-PLAST-0.28G-ZARDA,PLAST,0.28,GM,0.28G
127,DHARMAPAL SATYAPAL LTD-INDIA,TULSI 00,TULSI 00-TULSI 00-REGULAR-PLAST-4.25G-ZARDA,PLAST,4.25,GM,4.25G
127,MAA VINDHYAVASINI TOBACCO-IN,M-1,M-1-M-1-REGULAR-PLAST-0.25G-ZARDA,PLAST,0.25,GM,0.25G
134,AQUA MINERAL NEPAL LTD.- NEPAL,AQUA HUNDRED,AQUA HUNDRED--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,BISLERI NEPAL PVT. LTD.- NEPAL,BISLERI,BISLERI--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,DUGAR FOOD & BEVERAGE-NEPAL,FROOTI,FROOTI-MANGO-MANGO TPK 200 ML,TPK,200.0,ML,200.000 ML
134,NEW TOWER NAT. DRINK-HONGKONG,NATURE,NATURE-ORANGE-ORANGE JUICE CAN 240 ML,CAN,240.0,ML,240.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL,REAL-MANGO-MANGO NECTOR TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL,REAL-MIXED FRUIT-MIXED FRUIT TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL,REAL-PINEAPPLE-PINEAPPLE JUICE TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,CHAUDHARY GROUP - NEPAL,RIO,RIO-MANGO-MANGO TPK 200 ML,TPK,200.0,ML,200.000 ML
134,VARUN BEVERAGE -NEPAL,SLICE,SLICE-MANGO-RGB 250 ML,RGB,250.0,ML,250.000 ML
134,CM AQUA BEVERAGES - NEPAL,TODAY'S,TODAY'S--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,,,--,,1.0,ML,
134,DABUR NEPAL LTD.-NEPAL,REAL,REAL-ORANGE-ORANGE TPK 250 ML,TPK,250.0,ML,250.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL ACTIV,REAL ACTIV-APPLE-APPLE TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,ASIAN DRINK PVT LTD - NEPAL,AQUA SMILE,AQUA SMILE--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL,REAL-ORANGE-ORANGE NECTOR TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,CHAUDHARY GROUP - NEPAL,RIO,RIO-PINEAPPLE-PINEAPPLE TPK 200 ML,TPK,200.0,ML,200.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL,REAL-MIXED FRUIT-MIXED FRUIT TPK 500 ML,TPK,500.0,ML,500.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL,REAL-GRAPE-GRAPE TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL,REAL-GUAVA-GUAVA TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,BOTTLERS NEPAL - NEPAL,KINLEY,KINLEY--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,CHAUDHARY GROUP - NEPAL,RIO,RIO-LYCHEE-LYCHEE TPK 200 ML,TPK,200.0,ML,200.000 ML
134,CRYSTAL DRINK & BEVERAGE - NEP,CRYSTAL,CRYSTAL--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL,REAL-LYCHEE-LYCHEE TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,CRYSTAL DRINK & BEVERAGE - NEP,CRYSTAL,CRYSTAL--JAR 20000 ML,JAR,20000.0,ML,20000.000 ML
134,SHREE MINERAL WATER PVT.LTD -,MOUNT EVEREST,MOUNT EVEREST--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,CHAUDHARY GROUP - NEPAL,RIO,RIO-ORANGE-ORANGE TPK 200 ML,TPK,200.0,ML,200.000 ML
134,PRAKIRITI MIN. WAT.PVT.LTD - N,AQUA PLUS,AQUA PLUS--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,CHABAA CO. LTD - THAILAND,CHABAA,CHABAA-COCONUT-COCONUT CAN 240 ML,CAN,240.0,ML,240.000 ML
134,CHABAA CO. LTD - THAILAND,CHABAA,CHABAA-LYCHEE-LYCHEE CAN 240 ML,CAN,240.0,ML,240.000 ML
134,CHABAA CO. LTD - THAILAND,CHABAA,CHABAA-ORANGE-ORANGE CAN 240 ML,CAN,240.0,ML,240.000 ML
134,CHABAA CO. LTD - THAILAND,CHABAA,CHABAA-PINEAPPLE-PINEAPPLE CAN 240 ML,CAN,240.0,ML,240.000 ML
134,ROYAL SPRING MIN.WATER LTD-NEP,TRISHNA,TRISHNA--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,CM AQUA BEVERAGES - NEPAL,AQUA QUENCE,AQUA QUENCE--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,ROYAL SPRING MIN.WATER LTD-NEP,A-ONE,A-ONE--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,DOLPHIN INDUSTRIES - NEPAL,OXY FRESH,OXY FRESH--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,PENGUIN AQUA MINERAL - NEPAL,PENGUIN,PENGUIN--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,DUGAR FOOD & BEVERAGE-NEPAL,APPY,APPY-APPLE-APPLE TPK 200 ML,TPK,200.0,ML,200.000 ML
134,G.R. DRINKS - NEPAL,AQUA FRESH,AQUA FRESH--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL ACTIV,REAL ACTIV-MIXED FRUIT-MXDFRTBERRTCRTJUC TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,CHAUDHARY GROUP - NEPAL,RIO,RIO-MANGO-MANGO TPK 65 ML,TPK,65.0,ML,65.000 ML
134,PRADHAN MINERAL WATER - NEPAL,TAJ,TAJ--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,TRISHAKTI BEVERAGE IND. - NEPA,AQUA PURE,AQUA PURE--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,FRIENDSHIP DRINKING WATER - NE,AQUA CARE,AQUA CARE--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,NATURAL DRINKING WATER - NEPAL,AQUA SEVEN,AQUA SEVEN--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,ASIAN DRINK PVT LTD - NEPAL,HIMAL DROPS,HIMAL DROPS--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL,REAL-MAUSAMBI-MAUSAMBI LIME TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,CHAUDHARY GROUP - NEPAL,RIO,RIO-MIXED FRUIT-7 FRUITS TPK 200 ML,TPK,200.0,ML,200.000 ML
134,CHABAA CO. LTD - THAILAND,CHABAA,CHABAA-PINEAPPLE-PINEAPPLE JUICE TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL,REAL-POMEGRANATE-POMEGRANATE TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,RIJAL TASHI IND. PVT LTD-NEPAL,DRUK,DRUK-MANGO-MANGO CAN 240 ML,CAN,240.0,ML,240.000 ML
134,THE AGRI. MKT. - BNGLADESH,PRAN,PRAN-MIXED FRUIT-FRUIT COCKTAIL CAN 250 ML,CAN,250.0,ML,250.000 ML
134,THE AGRI. MKT. - BNGLADESH,PRAN,PRAN-MANGO-MANGO CAN 250 ML,CAN,250.0,ML,250.000 ML
134,THE AGRI. MKT. - BNGLADESH,PRAN,PRAN-ORANGE-ORANGE CAN 250 ML,CAN,250.0,ML,250.000 ML
134,VARUN BEVERAGE -NEPAL,SLICE,SLICE-MANGO-RGB 300 ML,RGB,300.0,ML,300.000 ML
134,VARUN BEVERAGE -NEPAL,SLICE,SLICE-MANGO-RGB 200 ML,RGB,200.0,ML,200.000 ML
134,THE AGRI. MKT. - BNGLADESH,PRAN,PRAN-MANGO-MANGO  TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,CHABAA CO. LTD - THAILAND,CHABAA,CHABAA-MIXED FRUIT-PEACH&MANGO JUICE CAN 240 ML,CAN,240.0,ML,240.000 ML
134,PENGUIN AQUA MINERAL - NEPAL,MIZU,MIZU--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,GREENLAND MINERAL WATER-NPL,AQUA SOON,AQUA SOON--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,AQUA STAR IND - NEPAL,AQUA STAR,AQUA STAR--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,PJ NATURAL FOOD - MALASIYA,NATURAL,NATURAL-MIXED FRUIT-MIXED FRUIT PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,PJ NATURAL FOOD - MALASIYA,NATURAL,NATURAL-ORANGE-ORANGE PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,SUPREME MINERAL WATER&BEV.-NEP,AMRIT,AMRIT--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,RIJAL TASHI IND. PVT LTD-NEPAL,DRUK,DRUK-PINEAPPLE-PINEAPPLE CAN 240 ML,CAN,240.0,ML,240.000 ML
134,CHAUDHARY GROUP - NEPAL,RIO,RIO-APPLE-APPLE TPK 200 ML,TPK,200.0,ML,200.000 ML
134,CHAUDHARY GROUP - NEPAL,RIO,RIO-MANGO-ALFANSO MANGO TPK 200 ML,TPK,200.0,ML,200.000 ML
134,KARNALI PRODUCTS - NEPAL,AQUA NATURAL,AQUA NATURAL--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,MANJU SHREE GNSH HIMAL KHN-NEP,LAKE QUENCH,LAKE QUENCH--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,THE AGRI. MKT. - BNGLADESH,PRAN,PRAN-GUAVA-GUAVA CAN 250 ML,CAN,250.0,ML,250.000 ML
134,SNB MINERAL WATER - NEPAL,TIRKHA,TIRKHA--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,AQUA DROP TECHNOLOGY(P)LTD-NEP,AQUA DROP,AQUA DROP--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,SWASTIK BEVERAGE LTD - NEPAL,EVA,EVA--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL,REAL-CRANBERRY-CRANBERRY TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,VARUN BEVERAGE -NEPAL,SLICE,SLICE-MANGO-PET 500 ML,PET,500.0,ML,500.000 ML
134,VARUN BEVERAGE -NEPAL,SLICE,SLICE-MANGO-PET 1200 ML,PET,1200.0,ML,1200.000 ML
134,KUNDAN PANI PRASODHAN UDYOG-NP,YECHULA,YECHULA--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,VARUN BEVERAGE -NEPAL,SLICE,SLICE-MANGO-TPK 200 ML,TPK,200.0,ML,200.000 ML
134,R.S PURE DRINKING WATER-NEPAL,AQUA SPECIAL,AQUA SPECIAL--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,THE AGRI. MKT. - BNGLADESH,PRAN,PRAN-MIXED FRUIT-MIXED CAN 250 ML,CAN,250.0,ML,250.000 ML
134,THE AGRI. MKT. - BNGLADESH,PRAN,PRAN-PINEAPPLE-PINEAPPLE CAN 250 ML,CAN,250.0,ML,250.000 ML
134,ADHIKARI WATER & BEVERAGE-NEP,API,API--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,RIJAL TASHI IND. PVT LTD-NEPAL,DRUK,DRUK-MIXED FRUIT-MIXED FRUIT CAN 240 ML,CAN,240.0,ML,240.000 ML
134,ANNAPURNA MINERAL WATER-NEPAL,REFRESH,REFRESH--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,K TWO BEVERAGE-NEPAL,SPRINGLY,SPRINGLY--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,RARA DRNKNG WATR PVT LTD-NEPAL,AQUA BULBULE,AQUA BULBULE--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,MANI KHANE PANI SEWA-NEPAL,AQUA GOSAINKUNDA,AQUA GOSAINKUNDA--JAR 20000 ML,JAR,20000.0,ML,20000.000 ML
134,UNITED MINERALS - INDIA,AQUA LONG LIFE,AQUA LONG LIFE--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,TARA MINERAL WATER - NEPAL,AQUA MERRY,AQUA MERRY--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,CHABAA CO. LTD - THAILAND,CHABAA,CHABAA-PINEAPPLE-PINEAPPLE CAN 230 ML,CAN,230.0,ML,230.000 ML
134,CHABAA CO. LTD - THAILAND,CHABAA,CHABAA-MANGO-MANGO CAN 230 ML,CAN,230.0,ML,230.000 ML
134,CHABAA CO. LTD - THAILAND,CHABAA,CHABAA-ORANGE-ORANGE CAN 230 ML,CAN,230.0,ML,230.000 ML
134,CHABAA CO. LTD - THAILAND,CHABAA,CHABAA-GRAPE-GRAPE CAN 230 ML,CAN,230.0,ML,230.000 ML
134,CHABAA CO. LTD - THAILAND,CHABAA,CHABAA-APPLE-APPLE CAN 230 ML,CAN,230.0,ML,230.000 ML
134,CHABAA CO. LTD - THAILAND,CHABAA,CHABAA-LYCHEE-LYCHEE CAN 230 ML,CAN,230.0,ML,230.000 ML
134,CHABAA CO. LTD - THAILAND,CHABAA,CHABAA-POMEGRANATE-POMEGRANATE CAN 230 ML,CAN,230.0,ML,230.000 ML
134,CRISTLLO INDUSTRIES - NEPAL,CRISTLLO,CRISTLLO--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,EVEREST MINERAL WATER-NEPAL,EVEREST,EVEREST--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,PANCHARATNA GROUP LTD - NEPAL,FRESH DROP,FRESH DROP--JAR 20000 ML,JAR,20000.0,ML,20000.000 ML
134,MAHA LAXMI MNRL & BVERAG-NPL,KALIKA,KALIKA--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,MANJU SHREE GNSH HIMAL KHN-NEP,LAKE QUENCH,LAKE QUENCH--JAR 20000 ML,JAR,20000.0,ML,20000.000 ML
134,COCA COLA COMPANY IMPRTD-IMPTD,MAAZA,MAAZA-MANGO-MANGO PET 1200 ML,PET,1200.0,ML,1200.000 ML
134,PJ NATURAL FOOD - MALASIYA,NATURAL,NATURAL-LYCHEE-LITCHI PET 500 ML,PET,500.0,ML,500.000 ML
134,PJ NATURAL FOOD - MALASIYA,NATURAL,NATURAL-MIXED FRUIT-MIXED FRUIT PET 500 ML,PET,500.0,ML,500.000 ML
134,PJ NATURAL FOOD - MALASIYA,NATURAL,NATURAL-APPLE-APPLE PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,PJ NATURAL FOOD - MALASIYA,NATURAL,NATURAL-GUAVA-PINK GUAVA PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,PJ NATURAL FOOD - MALASIYA,NATURAL,NATURAL-LYCHEE-LITCHI PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,PJ NATURAL FOOD - MALASIYA,NATURAL,NATURAL-MANGO-MANGO PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,PJ NATURAL FOOD - MALASIYA,NATURAL,NATURAL-ORANGE-ORANGE  PET 2000 ML,PET,2000.0,ML,2000.000 ML
134,PJ NATURAL FOOD - MALASIYA,NATURAL,NATURAL-APPLE-APPLE PET 2000 ML,PET,2000.0,ML,2000.000 ML
134,OK MINERAL WATER - NEPAL,OK,OK--JAR 20000 ML,JAR,20000.0,ML,20000.000 ML
134,PENGUIN AQUA MINERAL - NEPAL,PENGUIN,PENGUIN--JAR 20000 ML,JAR,20000.0,ML,20000.000 ML
134,CHAUDHARY GROUP - NEPAL,RIO,RIO-MANGO-ALFONSO MANGO TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,KAGESHWRI MNRL WTR PVT LTD-NPL,SHITAL,SHITAL--JAR 20000 ML,JAR,20000.0,ML,20000.000 ML
134,EVEREST MINERAL WATER-NEPAL,SPRING EVEREST,SPRING EVEREST--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,KHAGESHWORI MNRL WATER-NPL,SUNDARIJAL,SUNDARIJAL--JAR 20000 ML,JAR,20000.0,ML,20000.000 ML
134,CHABAA CO. LTD - THAILAND,CHABAA,CHABAA-MIXED FRUIT-MIXED FRUIT CAN 230 ML,CAN,230.0,ML,230.000 ML
134,THE AGRI. MKT. - BNGLADESH,PRAN,PRAN-MIXED FRUIT-FRUIT COCKTAIL TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,TRIPURA BEVERAGES PVT LTD - NE,TRIGUN,TRIGUN--JAR 20000 ML,JAR,20000.0,ML,20000.000 ML
134,AQUA COOL PLUS SPRNG WATR-NPL,AQUA COOL PLUS,AQUA COOL PLUS--JAR 20000 ML,JAR,20000.0,ML,20000.000 ML
134,AQUA VALY FRSH SPRNG UDYG-NPL,AQUA VALLEY,AQUA VALLEY--JAR 19000 ML,JAR,19000.0,ML,19000.000 ML
134,GANGA PEYA JAL UDHYOG - NEPAL,BIRAT GANGA,BIRAT GANGA--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,CHABAA CO. LTD - THAILAND,CHABAA,CHABAA-ALMOND-ALMOND CAN 230 ML,CAN,230.0,ML,230.000 ML
134,BUDHA LAND MLMCHI MNRL WTR-NPL,HIMALAYAN MELAMCHI,HIMALAYAN MELAMCHI--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,COCA COLA COMPANY IMPRTD-IMPTD,MAAZA,MAAZA-MANGO-MANGO PET 600 ML,PET,600.0,ML,600.000 ML
134,DABUR NEPAL LTD.-NEPAL,REAL,REAL-APPLE-APPLE NECTOR TPK 1000 ML,TPK,1000.0,ML,1000.000 ML
134,PCHLI BHRB PNI PRSHDN UDYG-NPL,AAKU,AAKU--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,GREENLAND MINERAL WATER-NPL,AQUA SHINE,AQUA SHINE--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,SUNRISE NEPAL FOD&BEV P LTD-NP,FROOTI,FROOTI-MANGO-MANGO PET 250 ML,PET,250.0,ML,250.000 ML
134,HIM DEW BEVERAGE - NEPAL,AQUA LIFE,AQUA LIFE--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,GREENLAND MINERAL WATER-NPL,AQUA SHINE,AQUA SHINE--JAR 20000 ML,JAR,20000.0,ML,20000.000 ML
134,CHABAA CO. LTD - THAILAND,CHABAA,CHABAA-GUAVA-GUAVA CAN 230 ML,CAN,230.0,ML,230.000 ML
134,COCA COLA COMPANY IMPRTD-IMPTD,MAAZA,MAAZA-MANGO-MANGO PET 250 ML,PET,250.0,ML,250.000 ML
134,HIM DEW BEVERAGE - NEPAL,AQUA FUN,AQUA FUN--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,SUNSHINE BEVERAGES PRODUCTS-NP,AQUA SUNSHINE,AQUA SUNSHINE--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,PASHUPTI SPRNG WTR PVT LTD-NPL,AQUA XPRESS,AQUA XPRESS--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,TRISULI MINERL WTR & BEVRG-NPL,TRISULI,TRISULI--PET 1000 ML,PET,1000.0,ML,1000.000 ML
134,QUALITY KHANEPANI PVT LTD-NPL,AQUA NIRMAL,AQUA NIRMAL--JAR 20000 ML,JAR,20000.0,ML,20000.000 ML
