t_row_id,t_DATE,t_PERIOD,t_STORECODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,1,2,3,rank
285,2022-09-01,202208,128412429,1661931481108,99764092,122,KARNALI SOAP & CHEMICAL-NEPAL,KARNALI POWER GHADI,KARNALI POWER GHADI\600\GM,50.0,PPH,600GM,,1661931481108-karnali soap - chemical-nepal-karnali power ghadi.png,RECODING,5,99764092,99764169,99764170,1
286,2022-09-01,202208,128412429,1661931638954,99764093,122,JANUKA & SONS INDUSTRIES-NEPAL,STARJET GHADI,STARJET GHADI\200\GM,20.0,PPH,200GM,,1661931638954-januka - sons industries-nepal-starjet ghadi.png,RECODING,5,99764093,99764389,99763733,1
287,2022-09-01,202208,128412429,1661930423754,99764089,106,ASIAN BISCUITS & CONFECTNRY-NP,IMLI BOMB SPECY IMLI CANDY,GOODLIFE IMLI BOMB SPECY IMLI CANDY\3\GM,1.0,PPH,3 GM,,1661930423754-asian biscuits - confectnry-np-imli bomb specy imli candy.png,RECODING,5,99764089,51804,99764853,1
288,2022-09-01,202208,128840459,1661923006623,99764046,122,PATANJALI AYURVED PVT LTD-NEPAL,PATANJALI,PATANJALI/ANTI BACTERIAL NEEM FRESH ROSE/750GM/PPH/20% EXTRA,100.0,PPH,750GM ,,1661923006623-patanjali ayurved pvt ltd-nepal-patanjali.png,RECODING,5,99764046,99763279,99763956,1
289,2022-09-01,202208,128840459,1661922514095,99764097,123,MAHASHAKTI SOAP & CHEM.- NEPAL,LION HERBAL,LION HERBAL/LEMON & NEEM/100GM/PPH,10.0,PPH,100GM ,,1661922514095-mahashakti soap - chem-- nepal-lion herbal.png,RECODING,5,99764097,99763785,99764778,1
290,2022-09-01,202208,128840459,1661925904706,53114,121,PATANJALI AYURVED PVT LTD-NEPAL,PATANJALI DANT KANTI ,PATANJALI DANT KANTI/DENTAL CREAM/50GM/TUBE,32.0,TUBE,50GM,,1661925904706-patanjali ayurved pvt ltd-nepal-patanjali dant kanti .png,CROSS CODING,2,53330,99764220,53329,1
291,2022-09-01,202208,124866555,1661937584057,99764075,117,UNILEVER NEPAL LTD-NEPAL,SUNSILK ,SUNSILK HAIR FALL SOLUTION/5ML/SCT,2.0,SCT,5ML,,1661937584057-unilever nepal ltd-nepal-sunsilk .png,RECODING,5,99764075,92119819,50716,1
292,2022-09-01,202208,124866555,1661937818572,99764080,123,HIMGIRI HYGIENE PVT LTD-NEPAL ,FIZZ,FIZZ/100% LAUNDRY SOAP/100GM/PPH,20.0,PPH,100GM ,,1661937818572-himgiri hygiene pvt ltd-nepal -fizz.png,RECODING,5,99764080,99763281,99763404,1
293,2022-09-01,202208,110974232,1661925456995,99764075,117,UNILEVER NEPAL LTD-NEPAL,SUNSILK HAIR FALL SOLUTION,SUNSILK HAIR FALL SOLUTION/5ML,2.0,PPH,5ML,,1661925456995-unilever nepal ltd-nepal-sunsilk hair fall solution.png,RECODING,5,99764075,50716,92119819,1
294,2022-09-01,202208,124370981,1661504318054,99764039,133,NESTLE INDIA LTD. - INDIA,LACTOGEN 4 AFTER,LACTOGEN 4 AFTER ABOVE TO 18 MONTH,709.0,CBP,400 GM,New SKU,1661504318054-nestle india ltd- - india-lactogen 4 after.png,RECODING,5,99764039,99764030,99764028,1
295,2022-09-02,202209,122193016,1662093711518,99764100,116,SRIJANSHIL MAHILA UDHYAMI PVT.LTD NEPAL,SATHI,SATHI XXL PPH 7NOSE,130.0,PPH,7NOSE,,1662093711518-srijanshil mahila udhyami pvt-ltd nepal-sathi.png,RECODING,5,99764100,99764099,99764090,1
296,2022-09-02,202209,122193016,1662093656858,99764099,116,SRIJANSHIL MAHILA UDHYAMI PVT.LTD NEPAL,SATHI,SATHI XL PPH 7NOSE,75.0,PPH,7NOSE,,1662093656858-srijanshil mahila udhyami pvt-ltd nepal-sathi.png,RECODING,5,99764100,99764099,99764090,1
297,2022-09-02,202208,123126410,1662033417803,99764098,122,LAXMI SABUN UDHYOG-NEPAL,LSU ULTRA WASH,LSU ULTRA WASH DETERGENT POWDER PPH 500GMM,70.0,PPH,500GM,,1662033417803-laxmi sabun udhyog-nepal-lsu ultra wash.png,RECODING,5,99764098,99763548,93023085,1
298,2022-09-02,202209,127949811,1662016912430,99764122,106,KWALITY CONFECTIONERY-NPL,CENTER COOL,CENTER COOL WATERMELON/2GM,2.0,PPH,2GM,,1662016912430-kwality confectionery-npl-center cool.png,RECODING,5,99764122,99764227,99764228,1
299,2022-09-02,202208,1210101167,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
300,2022-09-02,202209,233775810127,1662021307557,99763261,106,GANGOTRI HOLY PRODUCTS-INDIA,EATALIA MANGO ,EATALIA MANGO\2.95GM\PPH\DOUBLE AADHA KHATA AADHA MITTA,1.0,PPH,2.95GM,,1662021307557-gangotri holy products-india-eatalia mango .png,CROSS CODING,2,99763261,99764013,99763789,1
301,2022-09-02,202209,233775810127,1662021615536,nan,106,SHRI SHYAM CONFECTIONERY INDIA,PULPES,PULPES\3GM\PPH\TWIST ,0.8,PPH,3GM,,1662021615536-shri shyam confectionery india-pulpes.png,PARKER FOR NEXT MONTH,999,99764249,99763591,91826315,1
302,2022-09-02,202209,233775810074,1662024183780,99764101,111,MARICO LIMITED - INDIA,NIHAR NATURAL,NIHAR NATURAL\95ML\PBT\SHANTI AMLA,70.0,PBT,95ML,,1662024183780-marico limited - india-nihar natural.png,RECODING,5,90817224,46467,90816461,1
303,2022-09-02,202209,233775810039,1662019814606,99764123,106,AMBER CONFECTIONERY-INDIA,AMBER SMOOTH,AMBER SMOOTH\4.85GM\PPH\CARAMELO,1.6,PPH,4.85GM,,1662019814606-amber confectionery-india-amber smooth.png,RECODING,5,99764123,53583,50108,1
304,2022-09-02,202209,233775810039,1662019081778,99764124,106,GANGOTRI HOLY PRODUCTS-INDIA,EATALIA DAIRYDOZ,ETALIA DAIRYDOZ\2.95GM\PPH\RICH CARAMELISED MILK CANDY,1.0,PPH,2.95GM,,1662019081778-gangotri holy products-india-eatalia dairydoz.png,RECODING,5,99764124,99764013,99763790,1
305,2022-09-02,202208,111513886,1661155175814,99764056,118,MEGA JAL PVT.LTD.MEPAL,MEGA JAL PBT.1000 ML.,MEGA JAL PBT. 1000 ML. RS.20.00,20.0,PBT,1000 ML,,1661155175814-mega jal pvt-ltd-mepal-mega jal pbt-1000 ml-.png,RECODING,5,99764056,40120925,99765157,1
306,2022-09-05,202209,222691310121,1662190754248,99764121,106,KWALITY CONFECTIONERY-NPL,KWALITY LOCO POCO,KWALITY LOCO POCO LOLLIPOP/9GM,5.0,PPH,9 GM,,1662190754248-kwality confectionery-npl-kwality loco poco.png,RECODING,5,99764121,53408,54731,1
307,2022-09-05,202209,222691310150,1662190754248,99764121,106,KWALITY CONFECTIONERY-NPL,KWALITY LOCO POCO,KWALITY LOCO POCO LOLLIPOP/9GM,5.0,PPH,.,,1662190754248-kwality confectionery-npl-kwality loco poco.png,RECODING,5,99764121,53408,54731,1
308,2022-09-05,202209,516813610245,1662259581044,99764109,118,KWALITY THAI FOODS PVT LTD-NPL,EX-CESS,EX-CESS/MANGO/TPK/180ML/20ML EXTRA ,25.0,TPK,180ML ,,1662259581044-kwality thai foods pvt ltd-npl-ex-cess.png,RECODING,5,99762403,99764109,99765172,1
309,2022-09-05,202209,516753310237,1662261554997,99764110,118,LUMBINI BEVERAGE-NEPAL,CONFIRM CHISO,CONFIRM CHISO/ORANGE/500ML/PBT,80.0,PBT,500ML ,,1662261554997-lumbini beverage-nepal-confirm chiso.png,RECODING,5,99764110,99763567,53567,1
310,2022-09-05,202209,516753310229,1662251296522,99764111,118,NEPAL M.D FOOD & BEVERAGE-NEPAL,SPORT CLEAR ,SPORT CLEAR/LEMON/500ML/PBT,70.0,PBT,500ML ,,1662251296522-nepal m-d food - beverage-nepal-sport clear .png,RECODING,5,99764111,99762409,99765410,1
311,2022-09-05,202209,516753710201,1662259581044,99764109,118,KWALITY THAI FOODS PVT LTD-NPL,EX-CESS,EX-CESS/MANGO/TPK/180ML/20ML EXTRA ,25.0,TPK,180ML ,,1662259581044-kwality thai foods pvt ltd-npl-ex-cess.png,RECODING,5,99762403,99764109,99765172,1
312,2022-09-05,202209,516753710246,1662211541177,99764114,120,KWALITY CHEM PVT LTD-NEPAL,GIV REFRESHING ROSE,GIV REFRESHING/ROSE/50GM/EWP/20GM EXTRA,20.0,EWP,50GM,,1662211541177-kwality chem pvt ltd-nepal-giv refreshing rose.png,RECODING,5,99763195,99764682,99764114,1
313,2022-09-05,202209,516753710246,1661922514095,99764097,123,MAHASHAKTI SOAP & CHEM.- NEPAL,LION HERBAL,LION HERBAL/LEMON & NEEM/100GM/PPH,10.0,PPH,100GM ,,1661922514095-mahashakti soap - chem-- nepal-lion herbal.png,RECODING,5,99764097,99763785,99764778,1
314,2022-09-05,202209,117705870,1662115304318,99764112,118,SURYODAYA DAIRY UDHYOG-NEPAL,COOL ALMOND MILK,COOL ALMOND MILK DRINK/ALMOND AND SAFFRON/180ML/CAN,90.0,CAN,180ML ,,1662115304318-suryodaya dairy udhyog-nepal-cool almond milk.png,RECODING,5,99764112,99765323,99763925,1
315,2022-09-05,202209,117672282,1662172692072,99764094,123,HIMGIRI HYGIENE PVT LTD-NEPAL ,DHONI ,DHONI/100% LAUNDRY SOAP/200GM/PPH,40.0,PPH,200GM ,,1662172692072-himgiri hygiene pvt ltd-nepal -dhoni .png,RECODING,5,99763297,99764094,99763487,1
316,2022-09-05,202209,133702300,1662280283149,99764113,118,ANJANEYA BEVERAGE NEPAL,KOUSHIKI JAL,KOUSHIKI JAL,25.0,PET,1000ML,,1662280283149-anjaneya beverage nepal-koushiki jal.png,RECODING,5,99764113,40123340,99763423,1
317,2022-09-05,202209,133189188,1662280283149,99764113,118,ANJANEYA BEVERAGE NEPAL,KOUSHIKI JAL,KOUSHIKI JAL,25.0,PET,1000ML,,1662280283149-anjaneya beverage nepal-koushiki jal.png,RECODING,5,99764113,40123340,99763423,1
318,2022-09-05,202209,121892265,1662251620750,99764105,117,UNILEVER NEPAL LTD-NEPAL,SUNSILK BLACK SHINE,SUNSILK BLACK SHINE PBT 325ML ,300.0,PBT,325 ML,,1662251620750-unilever nepal ltd-nepal-sunsilk black shine.png,RECODING,5,99764105,92119838,99763873,1
319,2022-09-05,202209,122559184,1662219309750,99764107,117,UNILEVER NEPAL LTD-NEPAL,CLINIC PLUS,CLINIC PLUS-STRONG & LONG PBT 640ML,450.0,PBT,640ML,,1662219309750-unilever nepal ltd-nepal-clinic plus.png,RECODING,5,99764107,99763922,99762390,1
320,2022-09-05,202209,117138913,1662174827073,nan,133,NESTLE,SOCIATE DES PRODUCT NESTLE S.A,CERELAC 10,513.0,PPH,300 GM,,1662174827073-nestle-sociate des product nestle s-a.png,DELETE THE ITEM,1,99764028,99764030,99764029,1
321,2022-09-05,202208,128715435,1661484542141,99764104,112,HINDUSTAN UNILEVER LTD-INDIA,HORLICKS,HORLICKS CLASSIC MALT PCN 500G FREE 1 SACHET HORLICKS 3IN 1 CEREAL NPR 36,408.0,PCN,500G,,1661484542141-hindustan unilever ltd-india-horlicks.png,RECODING,5,99764104,99763352,99763364,1
322,2022-09-05,202208,129371691,1661925590068,99764120,132,UNICHARM INDIA LTD-INDIA,MAMYPOKO PANTS,MAMYPOKO PANTS  STANDARD 10PANTS SMALL,160.0,PPH,10PANTS,,1661925590068-unicharm india ltd-india-mamypoko pants.png,RECODING,5,99764120,99763663,99763492,1
323,2022-09-05,202208,129371691,1661924436939,99764116,130,RAYMOND CONSUMER CARE-INDIA,KAMASUTRA ,KAMASUTRA CHOCOLATE 3 NOS,80.0,CBO,3NOS,,1661924436939-raymond consumer care-india-kamasutra .png,RECODING,5,99764116,99764321,99764319,1
324,2022-09-05,202208,129024572,1661328901832,99764107,117,UNILEVER NEPAL LTD-NEPAL,CLINIC PLUS,CLINIC PLUS STRONG & LONG 640ML,450.0,PBT,640ML,Any other reason,1661328901832-unilever nepal ltd-nepal-clinic plus.png,RECODING,5,99764107,99763922,99762390,1
325,2022-09-05,202208,129024572,1661328484365,99764041,117,UNILEVER NEPAL LTD-NEPAL,SUNSILK HAIR FALL SOLUTION,SUNSILK HAIRFALL SOLUTION SHAMPOO 625ML,550.0,PBT,625ML,Any other reason,1661328484365-unilever nepal ltd-nepal-sunsilk hair fall solution.png,RECODING,5,50716,92119819,99763689,1
326,2022-09-05,202208,129024572,1661323909540,99764103,111,MARICO LIMITED - INDIA,PARACHUTE COCONUT OIL,PARACHUTE COCONUT OIL PBT 90ML,85.0,PBT,90ML,Any other reason,1661323909540-marico limited - india-parachute coconut oil.png,RECODING,5,53084,99763888,99764196,1
327,2022-09-05,202208,129024572,1661328622732,99764106,117,UNILEVER NEPAL LTD-NEPAL,SUNSILK THICK & LONG,SUNSILK THICK & LONG 625 ML,550.0,PBT,625ML,Any other reason,1661328622732-unilever nepal ltd-nepal-sunsilk thick - long.png,RECODING,5,99764106,99764007,99763772,1
328,2022-09-05,202208,129024572,1661325157379,99764108,117,UNILEVER NEPAL LTD-NEPAL,DOVE NUTRITIVE SOLUTIONS,DOVE NUTRITIVE SOLUTIONS INTENSE REPAIR 625ML,615.0,PBT,625ML,Any other reason,1661325157379-unilever nepal ltd-nepal-dove nutritive solutions.png,RECODING,5,99764157,99762394,53585,1
329,2022-09-05,202208,129024572,1661327734867,99764102,110,HYGIENIC RESEARCH - INDIA,STREAX,STREAX-7.5 MAHOGANY BLONDE-COLORENT 120G,250.0,CBP,120G,Any other reason,1661327734867-hygienic research - india-streax.png,RECODING,5,91927583,91927591,91962524,1
330,2022-09-05,202209,130515903,1662103818164,99764115,123,KWALITY CHEM PVT LTD-NEPAL,KWALITY DIAL HERBAL ,KWALITY-DIAL HERBAL NEEM AND LEMON PPH125GM+25GM,20.0,PPH,125GM+25GM,,1662103818164-kwality chem pvt ltd-nepal-kwality dial herbal .png,RECODING,5,99764239,53916,99762521,1
331,2022-09-05,202209,124617794,1662098489573,99763708,118,AMRAPALI BEVERAGE-NEPAL,AMRAPALI KOOL ,AMRAPALI KOOL BADAM DRINK CAN 180ML,95.0,CAN,180ML,,1662098489573-amrapali beverage-nepal-amrapali kool .png,CROSS CODING,2,99763708,99764042,99765429,1
332,2022-09-05,202209,125958453,1662103911431,99764105,117,UNILEVER NEPAL LTD-NEPAL,SUNSILK BLACK SHINE,SUNSILK BLACK SHINE\325ML\PBT\RS:299\UNILIVER NEPAL LIMITED NEPAL,299.0,PBT,325ML,New SKU,1662103911431-unilever nepal ltd-nepal-sunsilk black shine.png,RECODING,5,99764105,99763873,92119838,1
333,2022-09-05,202209,117667009,1662109729211,99764117,130,UNIVERSAL PROPHYLACTIC-INDIA,NIGHT RIDER,NIGHT RIDER/PINEAPPLE/3PCS/CBP,70.0,CBP,3 PCS,,1662109729211-universal prophylactic-india-night rider.png,RECODING,5,99764117,52336,51842,1
334,2022-09-05,202208,1210101804,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
335,2022-09-05,202208,1210100623,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
336,2022-09-05,202208,1210101366,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
337,2022-09-05,202208,1210100564,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
338,2022-09-05,202208,1210102738,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
339,2022-09-05,202208,1210102724,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
340,2022-09-05,202208,1210101986,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
341,2022-09-05,202209,130609425,1662097490054,99764126,106,HENSHI FOODS - INDIA,SUPERCOOL,SUPERCOOL\3GM\PPH\GUM MINT,1.6,PPH,3GM,,1662097490054-henshi foods - india-supercool.png,RECODING,5,99764126,99764383,99763706,1
342,2022-09-05,202209,130609425,1662099282453,99764119,132,B.R.H.CARE PVT.LTD INDIA,NIRBHAYA,NIRBHAYA BABAY CARE\1NOS\PPH\6-11KG (M),16.0,PPH,1NOS,,1662099282453-b-r-h-care pvt-ltd india-nirbhaya.png,RECODING,5,99764119,99764009,99764118,1
343,2022-09-05,202209,130609425,1662099488553,99764118,132,B.R.H.CARE PVT.LTD INDIA,NIRBHAYA,NIRBHAYA\1NOS\PPH\BABY CARE 3-8 KG SMALL(S),16.0,PPH,1NOS,,1662099488553-b-r-h-care pvt-ltd india-nirbhaya.png,RECODING,5,99764118,99764119,99764009,1
344,2022-09-05,202209,113200967,1660804789791,99763542,118,GOODLIFE BEVERAGE-NEPAL,KIK ENERGY,KIK ENERGY DRINKS\200ML\TPK,60.0,TPK,200 ML,New SKU,1660804789791-goodlife beverage-nepal-kik energy.png,CROSS CODING,2,99763542,52747,53076,1
345,2022-09-07,202209,516815410164,1662261554997,99764110,118,LUMBINI BEVERAGE-NEPAL,CONFIRM CHISO,CONFIRM CHISO/ORANGE/500ML/PBT,80.0,PBT,500ML ,,1662261554997-lumbini beverage-nepal-confirm chiso.png,RECODING,5,99764110,99763567,53567,1
346,2022-09-07,202209,516865410047,1662352123186,99764131,120,SUPER TATA SOAP & CHEMICAL INDUSTRIES-NEPAL ,DON NO.1,DON NO.1/ROSE/63GM/EWP,25.0,EWP,63GM ,,1662352123186-super tata soap - chemical industries-nepal -don no-1.png,RECODING,5,99764131,92524119,92562040,1
347,2022-09-07,202209,516865410047,1662351741468,99764128,117,DABUR NEPAL LTD.-NEPAL,DABUR VATIKA NATURALS,DABUR VATIKA NATURALS/THICK & LONG/3.5ML/SCT,1.0,SCT,3.5ML,,1662351741468-dabur nepal ltd--nepal-dabur vatika naturals.png,RECODING,5,99764128,99763539,99763649,1
348,2022-09-07,202209,516813610182,1662115304318,99764112,118,SURYODAYA DAIRY UDHYOG-NEPAL,COOL ALMOND MILK,COOL ALMOND MILK DRINK/ALMOND AND SAFFRON/180ML/CAN,90.0,CAN,180ML ,,1662115304318-suryodaya dairy udhyog-nepal-cool almond milk.png,RECODING,5,99764112,99765323,99763925,1
349,2022-09-07,202209,516815410150,1662285008178,99764129,118,S.A.J SOFTDRNK & BEVRG IND-NP,FRESH,FRESH/ORANGE/600ML/PBT,100.0,PBT,600ML ,,1662285008178-s-a-j softdrnk - bevrg ind-np-fresh.png,RECODING,5,99764129,99763820,99765489,1
350,2022-09-07,202209,516815410150,1662259581044,99764109,118,KWALITY THAI FOODS PVT LTD-NPL,EX-CESS,EX-CESS/MANGO/TPK/180ML/20ML EXTRA ,40.0,TPK,180ML ,,1662259581044-kwality thai foods pvt ltd-npl-ex-cess.png,RECODING,5,99762403,99764109,99765172,1
351,2022-09-07,202209,116904874,1662270455009,99764095,123,HIMGIRI HYGIENE PVT LTD-NEPAL,DHONI HERBAL,DHONI HERBAL DISH WASH BAR PPH 75G,10.0,PPH,75G,,1662270455009-himgiri hygiene pvt ltd-nepal-dhoni herbal.png,RECODING,5,49824,53550,48526,1
352,2022-09-07,202209,116492009,1662266986825,99764046,122,PATANJALI AYURVED PVT LTD-NEPAL,PATANJALI,PATANJALI ANTI BACTERIAL NEEM PPH 750G,100.0,PPH,750G,Any other reason,1662266986825-patanjali ayurved pvt ltd-nepal-patanjali.png,RECODING,5,99763956,99764046,99763279,1
353,2022-09-07,202209,232114410216,1662432561298,99764130,118,RIDHI SIDHI PROCESS DRINKING WATER UDYOG NEPAL,RIDHI SIDHI,RIDHI SIDHI\1000ML\PBT\MINERAL WATER ,20.0,PBT,1000ML,,1662432561298-ridhi sidhi process drinking water udyog nepal-ridhi sidhi.png,RECODING,5,99764130,99764546,40120885,1
354,2022-09-07,202209,232113810229,1662435129942,99764132,120,RSPL LTD-INDIA ,GLORI,GLORI\60GM\EWP\LIME 60GMÃ—4PCS,64.0,,60GM,,1662435129942-rspl ltd-india -glori.png,RECODING,5,99764132,92561857,92560792,1
355,2022-09-07,202209,116336450,1662383796894,99763712,118,VARUN BEVERAGE -NEPAL,STING,STING ENERGY DRINK,60.0,PET,250ML,,1662383796894-varun beverage -nepal-sting.png,CROSS CODING,2,99764296,99764907,20125599,1
356,2022-09-07,202209,116301687,1662355245662,99764136,123,SHIVA SHAKTI SOAP - NEPAL,RICH,RICH\75GM\EWP\SHIVASHAKTI SOAP INDUSTRIES NEPAL,10.0,EWP,75GM,New SKU,1662355245662-shiva shakti soap - nepal-rich.png,RECODING,5,99764136,92912688,92918195,1
357,2022-09-07,202209,116301687,1662355428828,99764137,123,JYOTHY LABORATORIES LTD-INDIA,EXO,EXO\75GM\PPH\RS:10\JYOTHY LABS LIMITED INDIA,10.0,PPH,75GM,New SKU,1662355428828-jyothy laboratories ltd-india-exo.png,RECODING,5,99764137,99764176,99763100,1
358,2022-09-07,202209,232114410205,1662373608395,nan,106,AVON CONFECTIONERS  INDIA,MURRFI LITCHI,MURRFI LITCHI\3GM\PPH\LITCHI CANDY ,0.8,PPH,3GM,,1662373608395-avon confectioners  india-murrfi litchi.png,PARKER FOR NEXT MONTH,999,99764346,99764345,99764347,1
359,2022-09-07,202209,232114410205,1662373438437,nan,106,AVON CONFECTIONERS  INDIA,MURRFI COFFEE,MURRFI COFFEE\3GM\PPH\CANDY,0.8,PPH,3GM,,1662373438437-avon confectioners  india-murrfi coffee.png,PARKER FOR NEXT MONTH,999,99764347,99764346,99764345,1
360,2022-09-07,202209,232114410205,1662373080593,99764140,106,AMRIT CONFECTIONERY-INDIA ,AMRIT CHATPATI ,AMRIT CHATPATI\3GM\PPH\MAST CANDY,1.0,PPH,3GM,,1662373080593-amrit confectionery-india -amrit chatpati .png,RECODING,5,99764140,99764349,46599,1
361,2022-09-07,202209,232114410202,1662364706419,99764135,123,MAKALU SOAP-NEPAL,EKTA,EKTA\PPH\150GM\LAUNDRY SOAP,25.0,PPH,150GM,,1662364706419-makalu soap-nepal-ekta.png,RECODING,5,99764135,99764380,99764024,1
362,2022-09-07,202209,232114410202,1662365759145,99764134,122, HARI HARI MAI SURF UDYOG NEPAL,AAGAN,AAGAN\3000GM\PPH\OXIPOWER,290.0,PPH,3000GM,,1662365759145- hari hari mai surf udyog nepal-aagan.png,RECODING,5,99763426,93014992,99764134,1
363,2022-09-07,202209,232114410202,1662364413562,99764138,132,PAN HEALTH CARE PVT.LTD INDIA ,SUPER CUTE'S,SUPER CUTE'S\1NOS\PPH\SMALL(S)4-7KG,16.0,PPH,1NOS,,1662364413562-pan health care pvt-ltd india -super cute-s.png,RECODING,5,99764138,99764139,99764832,1
364,2022-09-07,202209,232114410202,1662366256672,99764127,111, SHREE BALAJI INDUSTRIES INDIA,PARALITE,PARALITE\500ML\PCN\COCONUT ,304.0,PCN,500ML,,1662366256672- shree balaji industries india-paralite.png,RECODING,5,99764127,99762740,50918,1
365,2022-09-07,202209,232114410202,1662364282060,99764139,132,PAN HEALTH CARE PVT.LTD INDIA ,SUPER CUTE'S,SUPER CUTE'S\1NOS\PPH\MEDIUM(M) 5-11KG,17.6,PPH,1NOS,,1662364282060-pan health care pvt-ltd india -super cute-s.png,RECODING,5,99764139,99764138,99762791,1
366,2022-09-07,202209,130454910265,1662374105544,99764133,120,PATANJALI AYURVED PVT LTD-NEPAL,PATANJALI ANTIBACTRL HRBL HNWS,PATANJALI ANTI BACTERIAL HERBAL HAND WASH PPH 200 ML. RS.70.00,70.0,PPH,200 ML.,,1662374105544-patanjali ayurved pvt ltd-nepal-patanjali antibactrl hrbl hnws.png,RECODING,5,45809,45833,99764133,1
367,2022-09-07,202209,1102154139248,1661236549890,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD/2.14GM,5.0,PPH,2.14,,1661236549890-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
368,2022-09-08,202209,128238054,1662537708451,99764143,122,SATYAWATI SOAP INDUSTRIES-NPL,AXN PLUS,AXN PLUS PPH 600GM,50.0,PPH,600GM,,1662537708451-satyawati soap industries-npl-axn plus.png,RECODING,5,99764143,93024481,45765,1
369,2022-09-08,202209,132782486,1661328901832,99764107,117,UNILEVER NEPAL LTD-NEPAL,CLINIC PLUS,CLINIC PLUS STRONG & LONG 640ML,450.0,PBT,640ML,Any other reason,1661328901832-unilever nepal ltd-nepal-clinic plus.png,RECODING,5,99764107,99763922,99762390,1
370,2022-09-08,202209,132782486,1661328484365,99764041,117,UNILEVER NEPAL LTD-NEPAL,SUNSILK HAIR FALL SOLUTION,SUNSILK HAIRFALL SOLUTION SHAMPOO 625ML,550.0,PBT,625ML,Any other reason,1661328484365-unilever nepal ltd-nepal-sunsilk hair fall solution.png,RECODING,5,50716,92119819,99763689,1
371,2022-09-08,202208,115395903,1662538693926,51369,121,COLGATE PALMOLIVE-INDIA,COLGATE,COLGATE RED GEL,70.0,TUBE,70 G,,1662538693926-colgate palmolive-india-colgate.png,CROSS CODING,2,92717189,92717171,92711343,1
372,2022-09-08,202209,130293667,1662535548211,99764144,122,KWALITY CHEM PVT LTD-NEPAL,123,123/200GM/LEMON & JASMINE,20.0,PPH,200GM,,1662535548211-kwality chem pvt ltd-nepal-123.png,RECODING,5,99762867,53847,99763296,1
373,2022-09-10,202209,222332210121,1662699560939,99764146,123,GOLDEN STAR SOAP IND-NEPAL,NOKIA,NOKIA \200\GM,40.0,PPH,200 GM,New SKU,1662699560939-golden star soap ind-nepal-nokia.png,RECODING,5,99764146,99763847,92921576,1
